coord_x,coord_y,mclust
1463.9941390000001,-241.9045047,2
1479.21616,-152.4663514,2
1496.875639,-245.16607259999998,2
1520.275905,-184.2749504,6
1360.087863,-458.4338409,4
1363.631768,-376.4051205,2
1363.503775,-318.8412372,6
1363.746375,-303.4500591,6
1363.499012,-451.85109630000005,4
1363.8854609999999,-440.1458736000001,4
1366.8879689999999,-400.19637919999997,2
1381.8015380000002,-343.33501689999997,6
1380.204613,-367.4262105,2
1383.71234,-389.65269789999996,2
1393.3499060000001,-413.32340780000004,2
1396.751194,-325.06939,6
1399.796346,-410.5130477,2
1401.8949300000002,-438.2180177,6
1405.880163,-461.1716736000001,6
1410.3054,-379.641312,2
1418.389149,-284.8109162,6
1429.9470410000001,-380.1007295,2
1427.491258,-297.08872169999995,6
1437.7038810000001,-277.4612484,6
1440.75846,-396.0614667,2
1442.087741,-282.91193,6
1448.1535900000001,-321.3559094,6
1448.86482,-393.51268339999996,6
1463.336772,-443.1013338,6
1465.023046,-425.7318768,6
1465.847005,-373.6732283,2
1470.044778,-292.39396380000005,6
1477.688694,-408.65110150000004,6
1489.0604050000002,-300.32865239999995,2
1490.675029,-284.48018239999993,6
1491.625573,-440.0363108,6
1493.410007,-389.6350227,12
1494.897694,-334.1502977,2
1497.762311,-398.4592375,12
1500.8241130000001,-429.9043617,6
1507.295619,-371.90466560000004,4
1517.4624019999999,-383.39396370000003,12
1518.517484,-466.2449869,4
1519.501634,-300.6648047,2
1523.369984,-356.6615627,12
1523.6660880000002,-421.5296289,2
1524.093548,-315.740818,2
1363.683556,-388.0781131,2
1392.602161,-438.6362552,4
1404.663626,-335.3982993,12
1404.847466,-428.75643360000004,6
1419.109102,-390.183642,2
1430.441404,-450.7518905,6
1500.1710890000002,-353.79990960000003,4
1517.2718009999999,-431.41563160000004,6
1399.095014,-390.40135489999994,2
1413.30648,-461.01441739999996,6
1422.927569,-406.3624943,2
1428.403051,-439.5030456,6
1435.309714,-395.8301729,2
1441.660387,-362.4644833,6
1496.274042,-422.9397852,6
1507.1964970000001,-402.2734125,6
1538.561381,-391.0123901,13
1477.761333,-318.2742682,6
1389.985718,-366.5657293,6
1441.464641,-347.34060439999996,6
1450.264077,-336.77182519999997,2
1457.5129259999999,-433.32554289999996,6
1461.155021,-302.7940145,6
1477.696347,-346.4288755,2
1484.2408169999999,-378.40417389999993,2
1490.7757550000001,-360.1945125,2
1510.6966830000001,-376.96167189999994,12
1354.406308,-607.0235914,6
1352.51078,-598.4797603,6
1357.290236,-508.18516380000005,9
1357.506208,-552.0738755,6
1361.6759869999999,-523.342516,6
1361.711425,-582.5668287999999,6
1364.6861310000002,-603.8068955,6
1369.9604630000001,-640.2195806,6
1371.6250929999999,-482.82556910000005,4
1374.67749,-582.4174335,6
1374.4508720000001,-659.0050537000001,5
1376.740494,-602.2559815000001,6
1373.8762789999998,-614.4449804,6
1376.490256,-648.3260475999999,6
1379.565508,-622.4649784,6
1389.710194,-518.5354081999999,6
1391.614369,-547.5883597999999,6
1402.4689720000001,-623.4953598,6
1402.016257,-568.5988752999999,6
1419.776991,-529.3124429,12
1422.237448,-485.3938921,6
1422.484,-492.43181050000004,6
1430.237624,-547.9385645,6
1436.569099,-588.120123,6
1434.490323,-637.9430661,6
1442.1737779999999,-608.1978861,6
1442.694725,-519.1987322,12
1445.078215,-613.6213996,6
1448.780589,-548.0825029,6
1446.046566,-566.7938956,6
1469.9723720000002,-544.8341663,9
1471.681757,-493.54460839999996,2
1479.3955720000001,-525.5548596,6
1477.027726,-505.42882080000004,4
1476.430815,-619.5241793,9
1492.630285,-494.5148329,4
1496.730416,-615.0585695,9
1500.724246,-491.72229560000005,4
1501.861737,-577.6033251,9
1503.444755,-653.1728452000001,9
1504.5647789999998,-507.54358049999996,2
1508.481354,-521.6030137,2
1504.2550800000001,-564.2855668,6
1514.854686,-641.8149316,9
1520.1339289999999,-601.9334161,6
1527.797317,-562.3449862000001,12
1528.791494,-536.0044598999999,2
1534.142604,-521.9576824,2
1532.150424,-608.1432387,6
1533.404887,-550.9784154,12
1533.918225,-586.3068589,6
1533.338357,-571.9273232999999,6
1539.986132,-540.9813941000001,12
1362.062808,-652.6001932,6
1374.71551,-551.3648935,6
1413.384026,-647.6216653,6
1424.9373,-600.4638151,6
1381.0076490000001,-629.8019837999999,6
1419.160318,-612.7418073,6
1444.717764,-503.24713629999997,6
1502.8970960000001,-659.2869459,9
1517.33621,-568.4835360000001,6
1527.8515539999999,-520.9044796000001,2
1533.5424890000002,-663.7483642999999,9
1351.205166,-636.0154714,6
1460.277788,-499.38444400000003,6
1374.436713,-543.1830718,6
1400.214821,-508.5560198,6
1414.110303,-652.1907986,6
1439.368705,-489.6791352,6
1483.312374,-568.1554543,5
1479.676694,-656.4390867000001,9
1481.983631,-660.1640085,9
1371.846858,-777.5768012999999,1
1385.53154,-722.4098283,5
1398.811433,-762.8520679,6
1398.721726,-753.5730186000001,6
1409.740323,-745.2031532000001,6
1409.766819,-731.5539161,5
1420.3935060000001,-789.368925,6
1429.363504,-747.9490062000001,6
1427.116652,-712.1554966,6
1431.069935,-778.0601684,6
1433.720297,-740.8761953,6
1443.829919,-746.8632062999999,6
1454.736877,-719.344199,6
1452.38009,-706.5250107999999,6
1454.358677,-754.2456446,6
1462.598102,-691.4407428,6
1467.670201,-798.1920282000001,6
1465.54411,-762.4992096,6
1468.004174,-729.7692582000001,6
1480.380103,-795.6903955,6
1484.7377119999999,-726.3525509,9
1489.508865,-774.3059582000001,9
1496.271369,-805.6506118,6
1506.91015,-753.6503289,9
1508.3361300000001,-740.6414164,9
1521.2698289999998,-790.7748335,9
1520.21931,-702.9771887999999,6
1523.606149,-679.9625888999999,9
1529.1433960000002,-707.9773186000001,9
1537.707681,-713.4311355000001,6
1538.49957,-694.8191158,6
1359.6425470000001,-729.7127676,6
1387.32747,-699.3019427999999,5
1411.70298,-677.7288545,5
1440.75261,-683.0391115,5
1513.504902,-720.433678,9
1400.363412,-683.625569,5
1404.5326300000002,-689.5514111,5
1419.676315,-762.1073284,6
1439.57538,-802.4429845,6
1480.053416,-742.2598416000001,9
1479.6378320000001,-688.4960667,6
1522.244657,-810.4481983,9
1393.487962,-784.6620767999999,6
1394.580511,-774.7692910000001,6
1437.5687699999999,-771.57926,6
1445.8746429999999,-808.5515209,6
1471.626616,-781.4269869,6
1564.2579640000001,-686.2991307,9
1569.2306839999999,-778.2269382999999,9
1570.856856,-739.3373396000001,9
1576.128718,-744.0750982000001,9
1574.597491,-760.9475486,9
1578.675113,-715.0699399,9
1579.528409,-697.5229243,9
1591.6084130000002,-792.9415307999999,9
1599.859129,-735.5347954,9
1600.040961,-779.668743,9
1608.614326,-734.7071341,9
1606.009844,-715.9352265,9
1623.822582,-726.5219124,9
1622.1710859999998,-708.2833813999999,6
1630.186307,-699.8742897000001,6
1630.621545,-769.2268642999999,9
1637.234915,-765.1442731000001,9
1643.2057140000002,-693.4392671,6
1652.946613,-725.8579179,9
1651.574392,-702.5599693,9
1651.720648,-751.3239637999999,9
1668.474553,-723.0615366000001,9
1671.3434960000002,-704.7646632999999,9
1681.5663789999999,-738.1357623,9
1682.303482,-701.9865988,9
1693.2679,-766.8692707,9
1692.445875,-758.3289812,9
1700.34545,-704.4430607999999,9
1709.181459,-707.0856497000001,9
1706.310001,-741.5161363,9
1707.632301,-722.2169465,9
1734.396003,-710.3100717,9
1551.155741,-705.0572662999999,9
1589.453108,-751.5273059,9
1610.330218,-763.3213712,9
1617.711286,-765.6348881,9
1628.206859,-826.0987992,15
1638.304746,-789.1934236000001,14
1664.453493,-797.0792675,9
1668.037338,-685.8495353999999,6
1692.377375,-795.7261282000001,9
1703.3595690000002,-771.4871098,9
1677.23571,-684.1238555,9
1719.807079,-698.4309524,2
1722.381365,-738.1585561,9
1559.921559,-688.5449062000001,9
1618.2986460000002,-792.0191977000001,14
1626.5589220000002,-817.2631821,15
1630.5636060000002,-811.3474177999999,15
1637.036716,-818.3760225999999,15
1565.822009,-746.277475,9
1593.351324,-772.1859718,9
1622.6603400000001,-734.0311621000001,9
1626.404767,-766.8217442000001,9
1653.686598,-798.7325306,14
1735.2995420000002,-764.8142337999999,9
1558.6168480000001,-559.3455328,6
1566.939849,-539.1091782999999,6
1577.303513,-504.2485794,6
1579.656975,-586.0775563999999,12
1586.0303800000002,-542.5200296,6
1596.381425,-659.9802111,9
1615.101161,-505.2770579,6
1615.6320380000002,-525.9019592,6
1617.994209,-599.8113009,5
1627.075418,-530.6526418999999,6
1625.252033,-612.8159807,5
1625.548441,-656.5751015,9
1622.918459,-637.955446,6
1625.923772,-552.0815992,6
1633.934042,-529.4466712000001,6
1634.208674,-515.3406307,6
1635.397044,-586.1064693,5
1647.401239,-539.4700131,6
1650.1598199999999,-640.2733440000001,6
1650.144826,-616.726514,6
1649.8384230000001,-634.621678,9
1657.5105210000002,-613.3830469999999,6
1654.6372099999999,-491.4240813,6
1656.74995,-563.4812742,6
1659.477697,-550.9679762999999,1
1660.602513,-642.2257578,6
1662.710323,-585.6200382999999,6
1665.5841970000001,-523.6107956999999,1
1674.5915289999998,-498.10651039999993,6
1672.0553439999999,-486.25796619999994,2
1678.4869,-628.127751,11
1677.369953,-611.8129382999999,11
1683.145778,-550.491895,6
1682.389439,-607.1578956000001,5
1689.895489,-566.1301477999999,2
1695.563744,-508.94318110000006,6
1696.0597879999998,-586.8860615,2
1702.284743,-588.9342011,2
1700.54103,-614.2270182999999,6
1707.349216,-583.9207938,2
1715.4159339999999,-518.5337337000001,2
1713.0275579999998,-633.716621,2
1713.942611,-492.10162069999996,2
1716.16731,-554.3298835,8
1727.7623030000002,-603.1697961,2
1723.4774940000002,-656.1011566000001,6
1549.668343,-656.2705545,9
1554.717924,-599.3352899,12
1557.361543,-536.3459183,12
1567.968631,-584.3764087999999,12
1596.682894,-576.5206458,12
1594.963483,-586.1632722,12
1600.706875,-631.8550047,12
1601.2231960000001,-508.23776069999997,2
1621.654249,-570.0540983,6
1637.366936,-619.5750615000001,2
1689.999039,-504.7760346,6
1725.0747350000001,-500.8679526000001,6
1711.7933870000002,-574.3572825,2
1563.078908,-629.9593105,6
1616.871024,-495.18222919999994,2
1621.155245,-607.3004375,6
1703.563969,-583.8009671,2
1706.3104030000002,-650.1242712000001,1
1722.9025530000001,-581.1878548,2
1734.3175820000001,-526.6275243,2
1568.760785,-628.8469051,6
1580.6407609999999,-644.3820672,9
1575.941961,-629.9320091,9
1643.4741210000002,-648.8752644,6
1663.666491,-651.3740061000001,6
1670.424866,-571.2604962,6
1690.5542719999999,-615.2309437000001,11
1707.7122100000001,-503.7800028,2
1723.831192,-611.4519904,2
1551.547175,-433.3805252,2
1553.02957,-468.64277999999996,6
1553.09804,-440.3143743,2
1553.072817,-292.8796898,2
1561.0238160000001,-369.96921069999996,2
1563.498409,-328.9525579,2
1564.050004,-389.04132180000005,13
1565.045942,-444.9496964,2
1572.384242,-308.52998010000005,6
1576.1937289999998,-355.0348664,2
1583.6793480000001,-429.70841839999997,2
1588.289146,-465.9500315,12
1590.475191,-445.491881,6
1596.352898,-394.97371430000004,14
1604.455225,-390.45545319999997,14
1613.788678,-401.6112756,14
1622.198643,-422.7249698,4
1625.7410439999999,-413.1599378,4
1628.497187,-464.7453068,6
1629.747572,-398.9646118,4
1632.926684,-438.08777879999997,4
1638.373644,-288.97656939999996,2
1640.166542,-347.76414260000007,2
1646.949619,-316.050257,4
1650.219567,-422.6350811000001,2
1654.304497,-440.3989973999999,2
1661.917093,-386.2866588,2
1665.518603,-315.0825776,2
1668.021606,-341.02335389999996,2
1678.087414,-345.83296139999993,2
1677.3632890000001,-283.2607769,2
1678.262989,-455.4778005,2
1680.2842629999998,-323.9381987,2
1682.001823,-444.2303819,2
1695.647597,-348.69257799999997,2
1690.862134,-281.12037630000003,2
1689.0982420000003,-392.29346160000006,12
1701.26254,-460.32529040000003,2
1705.168598,-312.131738,2
1706.3750870000001,-335.43935330000005,2
1712.0191920000002,-464.8627295,2
1713.6969010000003,-442.5805513,2
1711.521924,-286.3227204,2
1711.530802,-393.68440879999997,2
1717.918014,-466.70858339999995,2
1715.528633,-384.0220273,12
1723.3905690000001,-363.0740546,2
1729.309654,-428.76884349999995,6
1728.6223289999998,-350.6009537,2
1730.466565,-403.7525288,2
1731.973025,-391.55360079999997,2
1638.91094,-372.6164225,2
1648.367812,-359.19507989999994,2
1658.271094,-409.04895739999995,2
1678.6489800000002,-425.74032539999996,2
1701.025864,-430.493216,2
1723.5616120000002,-440.63204800000005,2
1604.661773,-437.16332570000003,4
1613.3598240000001,-315.5884338,6
1615.619862,-323.5146028,4
1613.9357730000002,-368.4026667,2
1621.693869,-297.0901887,6
1658.016384,-293.4545288,2
1666.010065,-447.1075585,6
1698.8619579999997,-411.2511902,2
1738.2862030000001,-451.1690619,2
1564.397483,-352.601198,2
1582.348397,-407.7671642,4
1588.271467,-371.6468892,4
1724.841107,-417.06503039999996,2
1724.527357,-325.69201119999997,2
1556.254997,-321.9117164,2
1569.1665890000002,-301.8505908,2
1589.579398,-405.1894392,4
1626.540151,-445.87806090000004,4
1644.552842,-364.7678817,2
1648.84945,-464.56853889999996,6
1671.168906,-380.6301356,6
1673.18216,-431.04101349999996,2
1693.057589,-458.3059676,2
1550.9557810000001,-240.1920241,2
1551.5582220000001,-175.6869701,1
1560.359753,-226.9644165,2
1560.924509,-144.6223774,6
1558.712059,-85.87838246,1
1563.430072,-192.2242798,2
1566.755321,-153.707113,5
1581.924725,-184.94846819999998,1
1583.612807,-110.07387340000001,6
1583.6861720000002,-156.9309939,1
1591.961168,-121.18313909999998,6
1601.735042,-237.13631009999997,2
1615.2863810000001,-124.16962340000002,6
1620.199198,-236.56420699999998,2
1629.747251,-173.1027761,12
1637.743044,-155.4040556,12
1638.493073,-210.51324280000003,2
1647.555273,-253.1524906,2
1656.011726,-133.44714720000002,12
1654.767151,-121.6846298,6
1668.253658,-163.72270690000002,2
1666.684567,-112.78558490000002,6
1669.559393,-214.98366969999998,2
1673.1943310000001,-245.53853930000002,6
1671.693643,-93.88469755,6
1674.843855,-187.83655530000001,2
1677.147948,-147.91764560000001,6
1689.4336039999998,-220.045282,2
1694.347732,-216.22498599999997,6
1706.0194329999997,-254.85628219999998,2
1709.547797,-217.13972080000002,2
1712.46249,-203.28560349999998,12
1712.1666690000002,-151.49261140000002,2
1723.86191,-180.1942212,2
1726.952218,-260.2153164,6
1728.0348210000002,-125.9925455,2
1735.1939489999997,-199.84008400000002,12
1735.072382,-158.4408965,2
1616.519844,-256.5383245,2
1616.441072,-175.71201440000002,1
1636.784834,-124.1194812,11
1641.88782,-102.67767679999999,11
1673.001865,-125.6750027,2
1697.248794,-185.369608,2
1726.429258,-246.49765750000003,2
1733.8189120000002,-132.9364891,2
1597.55154,-260.3962755,2
1600.3055789999999,-182.1938169,1
1617.8847560000002,-147.73409990000002,12
1643.722582,-128.165621,6
1654.948802,-227.6474528,2
1653.567769,-257.895084,2
1690.428486,-176.0873438,2
1719.125804,-206.15523819999999,2
1584.803605,-192.6851904,2
1634.239349,-194.0179851,2
1673.476357,-134.66625019999998,2
1694.673298,-266.2403742,2
1711.829434,-230.1872279,2
1568.88326,-206.68271049999998,2
1659.489125,-207.0755444,2
1665.886327,-190.4604413,2
1665.7233310000001,-250.41768219999997,12
1687.674412,-100.6876396,2
1688.85228,-203.18905930000003,2
1716.9772920000003,-90.11730015,2
1709.226366,-133.826579,2
1715.550091,-132.7090443,2
1551.057012,31.29087474,1
1554.985805,51.77567375,1
1555.043533,112.18857179999999,3
1561.792452,-62.18472145,1
1563.266017,37.03830808,1
1566.192384,108.8734716,5
1582.980207,63.48669851,3
1582.643688,104.79463170000001,3
1587.172555,30.86057963,1
1587.41727,91.25444406,3
1593.461917,14.41956123,6
1599.363326,-52.03736376,12
1602.5900960000001,-23.96827999,12
1605.884687,53.19591695,3
1612.434274,-18.01552881,5
1620.168452,56.94756744,3
1619.2098330000001,105.87160120000001,3
1624.046777,-12.87522224,5
1623.675064,4.312411602,4
1623.871806,118.22453130000001,3
1630.4393929999999,-44.87337124,12
1634.627682,5.83022421,14
1637.100449,96.79678737,3
1635.421294,21.20202758,14
1641.224941,11.45617819,14
1641.918741,-43.92784887,5
1662.034935,28.834472700000003,14
1670.097378,89.22557606,3
1670.875946,111.8854202,3
1684.054702,46.24689313,4
1698.2475969999998,-23.70130096,12
1705.1222879999998,-12.29086669,12
1711.0262649999997,-47.86107923,1
1732.2213600000002,21.02974258,6
1569.1399509999999,43.62252287,1
1594.854188,87.48199942,3
1650.938803,98.10251618,3
1643.963414,25.68911024,14
1662.989615,120.42029950000001,3
1665.24403,75.61377115,3
1687.749359,82.22076143,3
1696.600131,-45.09228497,5
1716.035747,111.9418237,3
1733.4343780000002,118.1963736,3
1733.0671550000002,-55.63871762,12
1582.739509,56.72035,1
1644.263162,80.1318753,3
1697.60825,-8.742198503,12
1713.542268,67.33877679,13
1631.4498939999999,36.04783281,14
1710.6298739999997,-16.35337457,12
1572.742767,64.64968613,1
1584.37753,-55.1850144,12
1602.098219,-17.20194956,12
1691.8242850000001,-34.94847756,5
1699.553255,-30.53860064,5
1701.3316109999998,-54.942077299999994,1
1715.730636,1.930264365,6
1677.926374,32.93428935,4
1685.484823,98.62192512,3
1693.9600719999999,97.05610375,3
1555.4449240000001,298.59436719999997,3
1555.740915,240.86292769999997,5
1558.589222,164.3513728,3
1563.836673,159.03653380000003,11
1569.092731,212.33419700000002,3
1578.457014,200.6998665,3
1589.788376,212.26741830000003,3
1587.194679,289.91260950000003,3
1589.897425,244.5322369,3
1596.79764,200.3877737,3
1602.86399,186.6398604,3
1606.821001,282.0969055,3
1624.513496,298.5084005,3
1628.7186,143.0393864,3
1632.983292,186.4457801,3
1631.6972779999999,220.15990330000002,3
1625.115618,281.5133739,3
1638.031176,190.74039009999998,1
1651.176496,290.91499680000004,3
1660.0001,190.649856,3
1664.6703009999999,170.9019,3
1665.4598460000002,240.8488555,3
1672.708327,200.44806069999998,3
1675.497516,181.90891200000002,3
1677.334657,172.5669824,3
1681.2310519999999,252.0277619,3
1685.9869579999997,169.1953335,3
1690.160177,283.0019921,3
1695.956077,184.9658832,3
1711.618623,159.4872636,3
1714.402837,144.4508955,3
1727.6003690000002,226.5812569,3
1725.3902739999999,297.71151710000004,3
1727.570675,198.81305690000002,3
1726.224168,313.5030542,3
1729.771861,148.8632149,3
1730.498416,314.020957,3
1554.271755,264.29378959999997,13
1564.706619,280.9565939,3
1588.271947,270.7406337,3
1600.813486,312.7964415,3
1612.1714259999999,317.95690279999997,3
1615.608744,162.1379324,3
1632.006697,160.6249753,3
1688.523071,263.77640840000004,3
1692.006025,233.6571805,3
1699.3489260000001,303.6871817,3
1706.2211379999999,227.7278476,3
1561.353398,309.2783308,3
1637.6290060000001,167.56274119999998,11
1652.209585,271.0041903,3
1672.005152,280.9742518,3
1674.953483,303.3882727,3
1694.0337719999998,141.8642032,3
1714.9746519999999,242.85488999999998,3
1651.840811,307.44040939999996,3
1653.903286,140.1534592,3
1679.431797,257.1863282,3
1616.1054789999998,260.8711953,3
1616.708613,194.00561090000002,3
1624.2275630000001,318.40331569999995,3
1688.3531079999998,275.0528117,3
1697.4513510000002,254.26222740000003,3
1700.7935899999998,197.0003639,3
1731.190834,293.0002283,3
1731.908859,249.1231824,3
1576.619114,237.106639,1
1576.690667,244.9669099,6
1561.662941,425.541486,4
1565.560432,473.0991278,11
1567.774969,347.42695679999997,3
1571.159222,376.3037915,3
1572.075817,402.4068418,4
1574.278881,497.7745925,11
1579.558826,469.7558245,3
1578.136982,433.87578160000004,3
1579.524287,391.3012921,4
1580.631603,514.6700771000001,11
1584.278139,449.2638183,3
1588.3180009999999,428.97056200000003,3
1593.550483,459.83436510000007,4
1593.041477,417.5408425,4
1600.199196,444.65269010000003,3
1603.3978880000002,493.31663169999996,5
1609.1010410000001,514.8375848000001,5
1615.409805,452.38042989999997,3
1619.496168,489.0951095,5
1624.2735710000002,353.4900902,3
1636.494929,389.7904364,5
1643.0598949999999,488.89008939999997,5
1641.769109,415.0406285,3
1646.121044,366.70613660000004,5
1647.280764,338.8010954,3
1659.064132,501.4547994,11
1678.724722,418.9656878,3
1681.9073809999998,339.3109951,3
1679.9320420000001,438.21507460000004,3
1686.059412,493.3439198,11
1689.134577,455.9780375,3
1690.92867,344.1958694,3
1697.5442449999998,450.8430445,3
1700.6636210000001,345.4502778,3
1705.2954539999998,496.7464114,11
1705.015209,508.27609220000005,11
1709.9206609999999,428.8029509,3
1715.2245300000002,490.6721373,11
1717.3706120000002,479.27417189999994,11
1717.83,423.5589109,3
1718.318331,402.7892997,3
1723.057061,354.6407443,5
1732.048017,511.74819389999993,12
1733.334387,454.4803238,11
1571.283675,408.7053287,4
1575.978405,359.72630019999997,3
1619.923245,371.9102635,5
1640.642321,461.2324608,3
1652.740917,446.4666411,3
1654.639801,360.52763189999996,3
1668.450066,355.8714681,3
1677.1113380000002,358.4318021,3
1683.6228239999998,472.2674172,5
1689.364202,430.1611467,3
1709.349821,361.026296,5
1731.568691,354.0194533,5
1559.047565,409.7612898,4
1581.088368,453.9824749,4
1593.29143,480.2235472,5
1660.748852,512.7446694,12
1725.512418,404.16333460000004,3
1675.218318,371.8215713,3
1557.572704,483.40406579999996,11
1607.466383,352.51463110000003,3
1611.231633,486.15926119999995,5
1629.74431,512.4864915,12
1668.087284,435.2158888,3
1716.7613920000001,455.1518756,3
1596.2589699999999,510.57564060000004,5
1565.5399320000001,668.0962043999999,13
1569.7800140000002,578.7650358,1
1572.249185,702.3057454,13
1574.722134,550.0262498,6
1572.6404300000002,615.3618167999999,1
1577.867031,562.0270632999999,6
1578.792664,704.3929836,13
1580.066707,592.5727945,1
1587.7385960000001,576.5889847999999,1
1602.691983,543.2159605,12
1610.80639,648.9482713,1
1625.339753,703.872611,13
1645.776001,642.0502253999999,1
1661.28953,639.3422003,1
1660.775814,686.061132,1
1670.5973789999998,673.8326568,1
1674.452533,697.5383929,1
1676.750598,653.2978221,1
1696.122518,546.7031301,12
1701.7045329999999,537.4949378,12
1701.024419,644.7247553,6
1720.866019,680.2540236000001,1
1723.575628,718.347829,1
1729.773049,663.5554286,6
1730.3079010000001,632.2202569,1
1731.153348,611.5666003,1
1735.228302,651.7020505,6
1736.511816,541.7012792,12
1581.8677810000002,697.7272188,13
1612.517627,536.5715982,12
1623.366268,618.3450622,1
1627.6293,541.3223437999999,12
1603.592697,651.0960679,1
1625.8670220000001,587.1597318,1
1634.0516539999999,540.1662348,12
1639.501249,540.2457322,12
1673.0605380000002,588.2669448,1
1671.416725,712.5199894,1
1713.9769440000002,594.5180815,1
1566.043239,612.4618078999999,1
1651.887283,622.957817,1
1651.540105,616.4349876,13
1665.6880099999998,542.2718183999999,12
1671.559111,544.6644886,1
1685.006439,712.3294874,1
1709.2929559999998,711.1672781000001,1
1715.4048030000001,656.9073688999999,6
1557.880128,892.9051385,1
1559.975075,808.7507871,13
1563.00272,901.7106717,1
1571.767334,862.9489527999999,1
1576.7251099999999,740.8339292999999,13
1578.719715,885.2885729000001,1
1586.8410279999998,917.6501812999999,1
1595.9819380000001,803.4017263,13
1602.680106,747.1573218999999,13
1608.9156050000001,854.8079447999999,7
1610.005211,773.8180107000001,13
1611.65006,890.3411786,7
1645.362868,877.6241193,7
1651.409816,852.157356,7
1651.418109,789.341987,7
1658.467811,855.9069402999999,1
1659.6245119999999,916.9993237,7
1661.304182,789.110272,7
1661.321203,807.0434265,7
1665.926061,840.6481543,13
1670.375311,758.2205822999999,1
1669.965853,872.1444549,7
1681.2350420000002,775.4350451,7
1683.32228,801.6471561000001,7
1687.908789,789.0684686000001,7
1699.7170170000002,756.2378153,1
1707.175049,900.3919002,7
1720.6964260000002,844.9918647,7
1722.2304960000001,864.7856718,7
1730.900218,807.9612126000001,7
1726.9027899999999,815.3617449,7
1550.1591050000002,836.4425859,13
1585.695107,806.6270621,13
1670.288857,853.6327808,1
1674.37592,753.0802095,1
1721.2245899999998,828.4248136,7
1563.540818,780.0862308,13
1594.86158,895.6166119999999,7
1613.9781679999999,862.8989844,7
1640.097266,897.3093218,7
1663.2284339999999,817.6448783,7
1615.811709,824.843493,13
1630.5726029999998,851.5197076,7
1687.5018559999999,851.5185708999999,12
1601.11847,736.4840445,13
1604.794435,834.9520267000001,13
1611.68604,817.3174649,13
1644.744899,825.6133361000001,13
1664.5645949999998,802.192192,7
1687.965116,764.6415635,7
1698.53871,785.3958465,7
1709.246991,819.5375966,7
1704.7148129999998,806.5555968,7
1711.6182829999998,782.4582931,1
1712.324346,866.9136437999999,7
1724.200891,869.1960376000001,7
1731.0222649999998,839.2837539999999,7
1749.341539,868.9654819,7
1750.9173,759.6802647000001,1
1751.379391,785.2864136,7
1757.1313489999998,758.9061587,7
1762.1912920000002,740.8376343,7
1765.1923399999998,801.4517764,7
1769.0046760000002,890.0052792000001,7
1768.870452,878.2344472000001,7
1783.153675,784.3809815000001,7
1786.8022440000002,774.6744183,7
1790.9367690000001,823.0940999,7
1792.1796940000002,873.3140019,7
1793.515111,736.2857465,7
1795.345716,912.8973527,7
1813.454762,798.9282243,7
1814.203001,773.5207243,7
1814.8470280000001,848.0530884,7
1814.553689,830.2541025,7
1820.029862,783.7190036000001,7
1821.2705239999998,734.8883789,7
1823.76027,830.2433497999999,7
1844.0485010000002,744.9791826000001,7
1849.5894899999998,911.4412264,7
1860.838589,869.5173607,12
1861.056246,750.9226348,7
1867.879729,735.3882146000001,7
1866.6632079999997,856.7199029,7
1869.35258,819.981562,7
1874.043506,872.1850582999999,7
1882.1386,741.2799924999999,7
1878.774438,775.6575075000001,7
1886.292757,833.0849138,7
1890.6068649999997,867.0225611999999,7
1903.397581,772.2904265,7
1908.394586,833.8370886,7
1910.491057,857.1707193,7
1910.703966,813.8103742000001,7
1935.9874719999998,898.3627687999999,7
1766.51417,854.5608752999999,7
1788.7942079999998,854.8744462999999,7
1796.734746,752.1980682,7
1803.00792,785.1683079,7
1812.9216190000002,767.4101031,7
1839.638577,761.5616326,7
1853.027766,884.6100287,7
1912.9684940000002,777.893838,7
1921.247791,767.8733014,7
1929.0979519999999,773.78639,7
1772.432818,834.5818817,7
1784.262677,792.3467156,7
1832.446114,803.0561217999999,7
1841.776561,806.350179,7
1858.6020190000002,731.3206026,7
1884.1065850000002,792.6443667000001,7
1913.260024,887.589555,7
1788.408361,784.688442,7
1841.5224219999998,739.0297879,7
1780.178814,755.4331547999999,7
1798.689912,805.9526187000001,7
1800.070003,907.2088851,7
1804.042545,812.9309107999999,7
1828.475028,796.1387322,7
1843.7005010000003,834.4192028,7
1877.3491600000002,822.4039012000001,7
1886.554959,841.7482333999999,7
1891.307898,799.4250748,7
1900.4026829999998,840.4156329,7
1923.022532,853.074569,7
1924.9127620000002,833.9730701000001,7
1927.4815839999999,736.6797807999999,7
1929.848204,877.0872052000001,7
1750.990183,547.9818073,1
1754.028514,581.5992897000001,4
1755.0744,697.4240774,1
1763.7698699999999,648.9688805,1
1771.465313,626.6243907,6
1777.3269309999998,583.004826,4
1782.4738320000001,684.4798369,7
1785.7924050000001,571.8416171,4
1792.576957,662.6517577999999,7
1795.6696559999998,694.0606267999999,7
1797.3359420000002,630.6354599,1
1801.2277199999999,535.8693891,1
1804.827007,626.9504727000001,1
1801.63588,604.4234428,1
1818.809041,700.5071402000001,1
1821.205599,642.2619239,1
1826.6098940000002,681.858025,7
1835.650833,689.9117534,1
1839.7067809999999,713.7506437999999,7
1841.929833,575.3452675,5
1852.2693239999999,674.5377367000001,7
1865.2125620000002,568.9264095,5
1863.8668149999999,705.3712982000001,7
1865.9764129999999,689.4299347,7
1870.7591730000001,610.5736861,7
