x_array,y_array,mclust
1525.5126599999999,2891.543791,7
1525.326402,2746.682745,9
1538.881819,2768.291262,4
1539.822934,2855.614333,7
1545.2567199999999,2801.884621,7
1545.266349,2831.510125,9
1545.967543,2752.9098989999998,9
1550.916658,2820.193422,9
1554.970893,2734.9856640000003,7
1562.531877,2845.2230870000003,9
1571.347937,2834.953688,7
1570.245298,2789.945118,4
1578.206976,2755.095605,9
1579.947964,2866.233198,7
1581.141302,2887.894757,7
1589.135677,2810.226758,7
1591.400908,2836.0591670000003,7
1592.244136,2899.422584,7
1601.151996,2733.830552,7
1608.9926369999998,2899.226427,7
1613.120252,2830.73313,9
1618.1371490000001,2839.2924629999998,7
1618.505294,2810.617868,7
1631.978124,2895.075606,7
1632.217845,2830.38196,7
1639.492342,2816.058539,7
1640.377698,2729.544867,7
1648.635083,2821.3281739999998,7
1648.691548,2843.5130879999997,7
1664.612188,2869.771987,7
1669.427534,2720.718167,7
1670.7470859999999,2834.361458,7
1673.303668,2762.579687,7
1677.1913960000002,2881.3441199999997,7
1687.668739,2756.46224,7
1686.889951,2776.982313,7
1690.065657,2840.014857,7
1697.9596149999998,2767.005302,7
1697.494555,2837.541404,7
1567.863282,2816.142863,9
1599.726584,2875.9559050000003,7
1603.590919,2782.494698,6
1624.9324550000001,2765.042034,7
1637.021943,2780.61567,7
1656.444469,2804.249694,7
1677.408885,2897.608687,9
1536.766832,2836.736941,7
1540.926299,2866.813304,7
1556.850048,2756.659604,9
1651.7211619999998,2768.270834,7
1654.0403119999999,2823.388727,7
1660.721051,2855.57408,7
1625.505556,2794.915571,7
1514.931738,2811.751562,7
1526.913466,2799.143167,7
1541.166199,2789.015547,7
1592.5136320000001,2828.518518,7
1627.451191,2724.185114,7
1647.558761,2733.38337,7
1681.952121,2868.6466219999998,7
1685.824111,2732.959788,7
1510.774257,2561.107805,4
1522.664759,2629.62561,9
1531.878426,2533.7314,4
1540.296545,2660.702468,6
1549.4539519999998,2652.958843,4
1546.889865,2617.12998,9
1552.820048,2642.816976,4
1553.4020050000001,2570.62207,4
1567.741976,2543.209535,4
1565.684391,2676.746114,4
1576.110498,2635.131791,9
1581.600467,2660.429251,9
1586.565099,2687.0884100000003,7
1589.409985,2516.642343,9
1592.835196,2649.725356,9
1598.462497,2597.273104,9
1602.857251,2612.1174969999997,9
1604.176423,2626.129947,9
1605.364143,2688.885373,7
1614.1974109999999,2589.635032,4
1613.248039,2691.648883,7
1615.250958,2681.317482,7
1625.239076,2663.340097,7
1628.361836,2637.579609,7
1629.8216300000001,2603.9445170000004,4
1636.33203,2579.1494079999998,4
1635.650119,2591.9261850000003,4
1648.0974509999999,2563.807299,4
1661.492706,2667.895641,4
1664.129606,2612.462403,7
1665.765447,2538.0162969999997,7
1669.077498,2631.025961,7
1670.88621,2575.2188579999997,4
1673.8934279999999,2649.120263,9
1676.735539,2600.496709,7
1676.0728900000001,2517.687081,4
1683.452144,2530.443686,7
1688.237177,2621.970105,7
1693.523132,2647.307624,7
1698.108511,2612.3570600000003,7
1582.561917,2628.6447980000003,9
1594.016438,2559.0252149999997,4
1641.1539400000001,2680.01496,7
1523.967561,2544.430982,4
1530.7293710000001,2626.456181,6
1632.1021560000002,2612.0328649999997,7
1657.886516,2582.2804690000003,7
1528.260611,2665.263551,4
1513.749883,2532.5460989999997,4
1539.491374,2688.763221,6
1586.683547,2591.616373,4
1610.30359,2571.329718,4
1609.776472,2661.06316,7
1636.390801,2647.1010109999997,7
1647.4919380000001,2622.296334,7
1510.796523,2442.816057,9
1516.057102,2480.8746309999997,4
1526.495324,2389.927584,1
1531.051985,2408.107344,1
1530.663595,2351.93537,4
1537.126223,2424.9547850000004,9
1543.280293,2387.979987,1
1545.663569,2315.706154,9
1542.5786970000001,2372.471492,4
1554.064492,2471.090642,9
1561.113881,2445.509394,9
1560.857792,2349.886303,9
1564.292475,2343.7506789999998,9
1566.6444210000002,2396.776807,4
1569.070801,2365.2525140000002,9
1579.058207,2484.465277,9
1584.45039,2454.606769,4
1592.814071,2380.674972,4
1594.393301,2473.880413,4
1597.577688,2395.315679,4
1597.156481,2352.887693,6
1601.321827,2403.064547,9
1605.916395,2446.5443379999997,4
1609.497398,2382.260251,9
1611.683272,2493.678947,4
1613.2838869999998,2471.0792300000003,4
1621.017156,2433.816061,9
1619.531133,2412.612927,9
1622.773704,2478.726648,4
1628.552149,2426.292292,9
1633.845025,2383.931161,4
1635.206653,2354.441686,2
1633.948778,2390.227308,4
1639.944449,2418.3829969999997,9
1644.022636,2429.314812,4
1647.977267,2314.728099,4
1659.746699,2358.176083,2
1660.772679,2346.712504,4
1663.857135,2334.9559,4
1667.230416,2428.550571,4
1666.9720550000002,2368.669034,4
1670.770733,2393.8576129999997,4
1676.815597,2491.672295,4
1685.7542010000002,2351.145566,4
1687.522939,2388.970968,4
1687.568609,2451.637773,4
1510.935398,2366.051118,4
1518.367267,2456.02789,9
1565.536003,2410.259093,4
1588.573402,2427.656712,7
1635.633519,2425.030339,9
1637.3594,2377.142734,4
1681.102398,2466.892065,6
1687.052789,2430.9030390000003,4
1687.134654,2375.100738,4
1536.06737,2445.074891,9
1660.0156869999998,2324.812873,4
1663.5229769999999,2379.773325,4
1666.5801119999999,2399.953257,4
1677.5415699999999,2326.37293,4
1685.050189,2320.9660940000003,4
1687.2699329999998,2480.9449170000003,4
1536.666186,2494.130946,4
1555.262481,2488.498045,4
1555.903992,2401.605315,4
1563.02966,2384.030602,4
1573.3238820000001,2394.538226,4
1574.274752,2403.239641,4
1578.484022,2374.744166,4
1579.895184,2405.165888,4
1584.925886,2387.240136,4
1608.650034,2362.837608,4
1626.3548720000001,2487.639411,6
1652.852511,2496.064534,4
1668.166512,2449.413271,4
1516.379391,2206.0486149999997,11
1559.9120269999999,2297.054836,9
1560.5243560000001,2252.129751,11
1569.649383,2300.663351,9
1574.598461,2163.557319,11
1574.679982,2242.254304,11
1585.381017,2273.593638,11
1615.089632,2251.11769,11
1627.795782,2205.199773,11
1631.086146,2269.2376649999997,4
1646.653965,2177.200816,11
1656.598909,2233.4448199999997,11
1664.873326,2293.5820329999997,4
1688.125189,2284.6697289999997,4
1572.989727,2118.679745,11
1585.787659,2213.094886,11
1657.891312,2200.411113,11
1687.5602210000002,2257.089509,4
1545.315633,2284.326889,9
1643.015384,2199.322589,11
1529.744553,2227.946766,11
1733.2036050000002,2182.3915260000003,11
1755.222023,2230.918257,4
1763.233427,2285.186929,9
1770.358659,2271.760025,9
1791.3632940000002,2247.4736329999996,4
1795.6962210000002,2210.02089,11
1810.72883,2231.3429530000003,11
1828.2091899999998,2211.612642,11
1843.6136609999999,2218.412005,11
1856.854508,2270.316211,5
1863.520369,2235.182254,11
1873.879862,2293.660123,5
1884.518221,2261.474147,5
1727.0784,2255.9631050000003,4
1733.423286,2260.8263039999997,9
1747.262818,2279.003775,9
1778.239868,2203.6421800000003,11
1797.3882609999998,2273.5125940000003,4
1831.510091,2236.353498,11
1878.2438530000002,2248.46948,5
1897.19723,2268.386414,5
1735.8428210000002,2252.655766,9
1744.6829089999999,2192.907358,11
1821.753923,2290.521972,4
1830.390302,2264.230984,4
1860.650153,2224.751413,11
1874.521438,2271.158997,5
1818.4503370000002,2249.100746,11
1709.9025940000001,2471.1402829999997,4
1710.2170629999998,2369.02575,4
1722.4738559999998,2494.645366,7
1725.51941,2313.1249780000003,2
1731.945309,2437.0091989999996,9
1732.0314690000002,2405.27207,4
1743.346023,2470.444129,9
1743.987111,2398.4374510000002,4
1747.7924050000001,2484.236551,9
1764.712245,2350.609078,2
1760.494476,2399.483271,9
1765.342423,2478.7797370000003,4
1774.949404,2436.1959690000003,4
1773.5606890000001,2328.796223,9
1779.773382,2413.2480219999998,4
1782.4119260000002,2403.081235,9
1790.0721449999999,2381.38438,4
1817.031457,2324.939373,4
1819.839247,2481.2412440000003,4
1823.167891,2424.0034149999997,4
1830.038264,2449.979856,4
1834.4150780000002,2422.106967,4
1835.9975329999997,2456.875425,4
1838.386145,2449.0840670000002,4
1836.772625,2335.09017,4
1838.3302170000002,2475.516227,4
1837.8626350000002,2434.285348,4
1841.3838920000003,2318.0381829999997,4
1843.793311,2467.011696,4
1855.540389,2420.816289,4
1853.4448989999999,2458.06433,4
1857.9754269999999,2368.8371469999997,4
1862.2797879999998,2326.135689,5
1870.722823,2487.574637,9
1875.6699230000002,2377.2057809999997,4
1885.3028329999997,2365.942382,4
1893.226225,2500.17728,9
1892.4585359999999,2457.495438,9
1893.6703079999997,2317.5902760000004,5
1890.7400530000002,2492.353819,9
1896.356096,2340.7204309999997,5
1894.1869399999998,2411.2968260000002,5
1895.267157,2437.033773,4
1714.8238370000001,2444.227629,9
1730.0406920000003,2426.280134,4
1750.9326600000002,2323.459484,2
1756.1513539999999,2375.340959,4
1753.4466309999998,2387.3689719999998,4
1756.522337,2417.733459,4
1771.762683,2451.791952,4
1778.32673,2484.899586,4
1802.4976510000001,2456.932866,4
1800.8436,2334.051276,9
1888.347982,2482.441925,9
1710.8794309999998,2388.755729,4
1711.878032,2357.061283,9
1774.971822,2394.692998,9
1784.937734,2493.0597190000003,4
1793.424918,2431.6906870000003,4
1805.01364,2351.7274,4
1856.800451,2487.184354,9
1868.624021,2391.475366,4
1877.003378,2399.6854359999998,4
1885.1038260000003,2375.252509,4
1718.97703,2433.448445,4
1716.186167,2369.241286,4
1720.55794,2425.369996,4
1729.3961829999998,2412.908659,4
1740.188649,2390.997468,4
1815.3691059999999,2465.914786,4
1816.817147,2457.632461,4
1715.467644,2455.992385,9
1737.525132,2319.812282,2
1749.91897,2364.8739,2
1807.8172809999999,2323.260088,4
1819.9355070000001,2491.374058,4
1867.554894,2432.773303,4
1713.2653239999997,2666.732345,7
1715.6272789999998,2516.00666,7
1723.63022,2615.552364,9
1728.67013,2648.463012,7
1737.895987,2523.829072,4
1739.2330190000002,2653.2774489999997,7
1739.1310829999998,2572.253575,7
1747.413035,2517.370411,9
1748.3159649999998,2599.6879289999997,4
1752.8276239999998,2619.789494,4
1754.7512379999998,2557.457296,7
1756.42503,2655.0613329999996,7
1758.5784429999999,2644.90473,7
1770.8669949999999,2567.470303,7
1773.9901399999999,2636.9350449999997,7
1774.273624,2660.4639829999996,7
1775.272113,2584.750023,7
1788.4051969999998,2645.287801,7
1789.729958,2669.9821460000003,7
1793.474251,2596.73987,7
1808.8940010000001,2580.570796,7
1810.0928989999998,2588.0769170000003,7
1818.268245,2531.8019489999997,9
1830.147993,2680.559092,1
1831.8872210000002,2650.709359,1
1833.749584,2583.554483,7
1842.0108480000001,2615.0465879999997,7
1853.179434,2599.4932059999996,7
1856.056687,2672.5579079999998,1
1854.36146,2542.435135,14
1859.942055,2614.337043,7
1877.3239449999999,2611.122161,7
1877.2139710000001,2568.041452,1
1875.678029,2652.4149420000003,1
1885.953709,2536.851558,1
1886.152387,2652.301183,1
1890.5745829999998,2630.979959,7
1892.4640530000001,2563.91737,1
1725.413405,2595.899032,7
1761.770978,2623.395004,4
1765.281009,2602.869488,4
1773.7396,2687.2387940000003,7
1776.249821,2628.910775,4
1789.06432,2544.13096,1
1799.920061,2547.828466,1
1816.5489329999998,2606.108944,7
1717.2125059999998,2671.325143,7
1726.0523879999998,2632.164093,9
1725.0089269999999,2642.688698,7
1741.4672170000001,2555.7930760000004,7
1768.895498,2587.931242,7
1781.1879059999999,2544.281912,1
1781.066467,2598.4351890000003,7
1817.7654559999999,2632.989634,7
1822.513338,2574.835395,7
1828.35408,2597.287303,7
1858.588821,2575.500092,7
1861.168445,2556.074152,7
1786.255056,2522.405115,1
1737.5053420000002,2632.994028,7
1739.817819,2539.3577920000002,7
1746.6345219999998,2666.9749620000002,7
1748.26005,2546.2792170000002,7
1760.4440739999998,2561.602353,7
1766.8134329999998,2523.912312,4
1780.76714,2588.5927070000002,7
1810.949225,2552.266788,1
1813.335941,2658.874368,1
1841.173553,2532.500716,14
1851.0322390000001,2681.349361,1
1875.1885530000002,2592.616093,7
1892.1779190000002,2528.793878,4
1720.941064,2846.3022899999996,7
1723.5474390000002,2720.495319,7
1722.7939210000002,2805.635749,4
1730.409884,2845.477436,7
1739.2234629999998,2873.849098,9
1739.222024,2887.622352,9
1741.8124109999999,2835.0178899999996,7
1749.616694,2777.142734,7
1751.94548,2896.8031170000004,9
1757.0181920000002,2871.742545,7
1761.171201,2846.697841,7
1770.409841,2761.105294,7
1772.947161,2821.011814,7
1774.267385,2834.4099149999997,7
1781.853255,2884.975441,4
1782.765804,2854.550501,7
1788.9198390000001,2774.981475,7
1795.5239370000002,2834.6772760000003,7
1794.8283620000002,2774.4346760000003,7
1800.310745,2867.1164280000003,7
1799.4240539999998,2717.987248,7
1809.6004690000002,2735.143459,7
1810.0003100000001,2719.150579,7
1812.976384,2764.6475170000003,7
1818.855975,2758.186039,7
1822.0825539999998,2742.669908,7
1827.476731,2894.5173809999997,4
1840.751267,2874.9659850000003,4
1844.087982,2795.565746,7
1843.7402769999999,2786.549014,7
1855.636162,2876.058372,4
1861.130841,2846.9452699999997,4
1860.4189390000001,2729.757502,7
1868.2514850000002,2848.469411,4
1869.8503489999998,2791.462644,7
1873.8787730000001,2860.4372989999997,4
1881.8446010000002,2753.7659710000003,7
1882.324759,2730.467808,7
1881.978365,2798.467824,9
1893.4421829999999,2870.862636,4
1895.864504,2840.698879,6
1891.538516,2845.357337,4
1842.5537570000001,2889.128581,4
1842.6146399999998,2844.520019,7
1855.392544,2805.896116,7
1894.2744530000002,2891.657322,14
1724.0409379999999,2728.85,7
1746.3917190000002,2857.35589,7
1777.496139,2749.1031789999997,7
1796.4758219999999,2796.0377550000003,7
1807.942389,2890.727433,4
1809.4112579999999,2852.308793,7
1823.548391,2876.311086,4
1824.323125,2823.136893,7
1829.828377,2726.743957,7
1825.6081760000002,2717.74413,7
1870.48411,2767.7591629999997,7
1876.1326190000002,2718.967198,7
1748.573168,2811.820303,7
1807.651877,2727.536491,7
1832.99307,2892.20605,4
1838.121031,2801.163379,7
1870.9745870000002,2753.0281489999998,7
1885.29397,2876.201328,4
1725.830618,2772.742107,7
1775.8995530000002,2863.543538,7
1846.356672,2761.241628,7
1892.567263,2868.061157,6
1895.468546,2807.234835,6
1721.759239,3093.538031,6
1726.410055,3015.984159,9
1731.403147,3057.457535,3
1732.110486,3088.697077,10
1736.1954289999999,2997.206305,7
1740.136356,2969.858304,7
1746.542132,2956.8622960000002,7
1746.80387,3068.4785309999997,3
1746.4543010000002,3056.542168,3
1758.2528730000001,3029.631508,9
1760.1182379999998,2953.060106,7
1776.784702,3081.119266,9
1784.746455,2915.5350789999998,4
1791.28604,2950.7325339999998,9
1796.865474,3094.663131,9
1801.549468,2926.292476,14
1804.809109,3061.2760829999997,14
1810.052868,3007.601078,3
1815.091804,3087.696019,9
1821.587557,2937.9245690000002,14
1821.8325760000002,2982.433959,3
1822.165477,3008.975081,3
1823.9998620000001,3030.803629,14
1826.144142,3059.707218,14
1834.0473170000002,2952.433418,14
1835.526441,2942.210572,14
1838.0230170000002,3042.305857,14
1843.220673,2974.513035,14
1839.951571,2989.648936,9
1845.013455,3028.015484,14
1844.9457280000001,2954.964907,14
1851.959265,3025.58337,14
1851.8087059999998,2966.049168,14
1853.7287239999998,3093.319541,4
1862.5700960000001,2930.6781539999997,14
1866.7582730000001,2974.918266,9
1867.815203,3098.293147,3
1868.1966699999998,3017.661961,14
1882.336425,2921.8132530000003,14
1882.925348,2987.172234,4
1885.70208,3002.2077870000003,14
1889.204779,3060.4296870000003,14
1732.7453699999999,2920.861081,9
1759.771161,3012.319325,9
1768.275814,3064.167703,9
1779.9422379999999,2956.4197489999997,9
1807.5115030000002,3018.055898,3
1811.3138760000002,2959.095112,6
1820.191449,3000.076606,3
1863.729854,2947.792196,14
1885.609562,3028.5633789999997,14
1710.5811260000003,2954.590991,7
1712.238546,3076.0193510000004,4
1751.615084,2949.549269,9
1756.681687,3077.972517,3
1762.145188,2933.6026420000003,9
1793.4599050000002,3061.892938,9
1829.529702,3071.3687440000003,14
1832.9243969999998,2933.570063,14
1867.6799600000002,3089.3934510000004,4
1712.566771,3004.252117,10
1759.9178600000002,3059.198774,3
1850.5383559999998,2995.812578,9
1854.1713690000001,3056.20435,14
1854.6319010000002,3005.2936489999997,9
1724.853673,3034.6779070000002,9
1785.326263,2932.248115,9
1804.94836,3003.9154559999997,3
1844.0339190000002,2932.221402,14
1860.873039,2974.749097,9
1711.315584,3298.747088,3
1719.068965,3130.911559,9
1717.4097969999998,3293.413548,10
1730.2449010000003,3286.447012,3
1739.532907,3270.519356,3
1741.0373309999998,3183.26517,10
1740.705006,3141.784995,4
1741.829859,3293.2468940000003,3
1760.2775629999999,3221.571605,3
1760.989349,3172.3449920000003,9
1764.641897,3293.259079,3
1769.3465670000003,3269.6424629999997,3
1775.317025,3205.380803,3
1774.041166,3277.69719,3
1780.219838,3248.309793,3
1783.9259949999998,3222.051225,3
1786.044723,3155.8189350000002,3
1789.5253850000001,3250.874808,4
1786.693284,3274.856355,3
1797.8863440000002,3244.746226,3
1794.5720609999998,3147.61802,3
1798.635717,3184.8888629999997,3
1802.6536190000002,3201.0261149999997,3
1812.564152,3266.106541,10
1818.7625850000002,3177.887457,3
1821.2449010000003,3265.997187,10
1818.808661,3224.848037,3
1824.82823,3135.109184,3
1830.991411,3155.107295,3
1831.152657,3203.960476,3
1834.206977,3230.68995,10
1834.3807969999998,3109.196589,9
1839.300801,3186.628612,3
1842.489686,3131.958175,4
1845.318247,3216.334487,3
1844.167128,3259.334682,10
1846.498237,3174.001973,3
1847.555997,3202.849678,3
1852.97522,3113.6813859999997,4
1854.462966,3285.8484559999997,9
1861.0981190000002,3234.940192,3
1864.1721929999999,3134.891697,4
1862.1441129999998,3171.760316,4
1877.99765,3225.9562739999997,3
1881.7311260000001,3185.828506,3
1889.981293,3188.72741,3
1894.5010140000002,3228.994483,3
1890.5314030000002,3212.3739760000003,3
1715.157412,3266.478334,3
1720.740309,3170.651851,3
1732.304409,3241.893209,4
1746.924116,3216.589746,4
1753.655333,3140.039185,9
1789.9169510000002,3127.363916,3
1828.77648,3245.046323,10
1845.3445809999998,3284.2189129999997,10
1855.1425649999999,3201.5251829999997,3
1859.5787010000001,3205.8641780000003,3
1879.4381469999998,3293.025945,4
1888.897412,3151.2921260000003,4
1894.821752,3135.041017,4
1894.2877190000002,3141.880718,5
1714.544912,3205.990245,3
1771.0722620000001,3251.472462,3
1771.1366329999998,3119.406149,3
1800.76967,3147.185774,3
1819.057795,3159.6344440000003,3
1839.426229,3236.899271,3
1859.491966,3140.77862,4
1860.533582,3111.726686,4
1865.607734,3255.906135,3
1873.425703,3160.493071,4
1877.881582,3274.273812,4
1889.210677,3170.642093,4
1714.3854370000001,3225.6305039999997,4
1751.883996,3198.2934920000002,3
1756.441607,3144.3725289999998,10
1770.6332929999999,3138.312303,3
1775.3987760000002,3197.7073920000003,3
1794.239774,3194.6037539999998,3
1804.7580920000003,3298.208094,3
1818.897909,3189.5831329999996,3
1839.5659649999998,3242.2840530000003,3
1851.1840739999998,3167.474324,4
1862.5165989999998,3232.678687,3
1879.9450989999998,3190.434233,3
1883.64422,3239.9241829999996,6
1892.725682,3114.872832,5
1799.412489,3217.7729010000003,3
1713.9582010000001,3331.2617649999997,4
1714.7237670000002,3315.804424,4
1714.22466,3420.037187,3
1718.033054,3382.8863939999997,3
1727.699452,3372.352256,3
1729.4081440000002,3492.0611659999995,9
1741.540778,3370.798176,3
1741.3331660000001,3460.0350270000004,3
1748.664675,3436.524257,3
1753.2970030000001,3345.8628350000004,3
1749.900393,3408.00666,3
1759.2671420000001,3424.8917899999997,3
1765.463003,3443.5748689999996,3
1773.3360239999997,3369.005692,3
1782.646397,3402.358346,3
1782.517668,3462.431202,3
1786.014381,3320.850092,3
1784.390585,3444.794454,3
1797.559405,3358.1284130000004,3
1796.173221,3458.989225,10
1802.28714,3388.4216539999998,3
1814.8340039999998,3380.9914329999997,3
1814.479301,3455.480704,9
1820.293872,3357.3381200000003,3
1834.508145,3448.0871950000005,7
1838.599359,3326.2770140000002,4
1844.8267870000002,3441.355247,10
1844.671779,3388.8937149999997,10
1857.476831,3482.527332,4
1857.211943,3340.8201329999997,4
1856.826757,3462.164664,7
1861.930214,3353.296261,10
1873.874275,3331.008829,4
1871.0185510000001,3399.71527,10
1877.068777,3379.912008,10
1880.3034949999999,3440.4228420000004,9
1886.4690879999998,3466.017764,9
1895.6909420000002,3326.53258,4
1740.934128,3351.533795,3
1759.105839,3451.6130439999997,3
1817.5816579999998,3315.174827,10
1836.8560710000002,3428.5459149999997,7
1840.057063,3473.9101,9
1875.259361,3390.8823740000003,10
1756.247543,3328.3110100000004,3
1759.4155050000002,3356.7912969999998,3
1774.6074059999999,3345.050183,3
1781.528081,3377.212996,3
1788.0449829999998,3420.950092,9
1795.340498,3479.559585,10
1850.016516,3384.295279,10
1856.4115160000001,3325.037577,10
1861.06794,3418.7645909999997,10
1883.29393,3357.8952979999995,4
1769.125643,3410.1176299999997,3
1813.4371059999999,3396.6204850000004,10
1860.314217,3470.965722,4
1893.469239,3479.913025,4
1736.0751129999999,3428.592477,3
1747.4782739999998,3327.60165,4
1749.240757,3472.707086,3
1750.0958420000002,3480.883085,3
1789.983612,3312.519156,3
1812.531743,3364.916637,10
1824.593482,3418.77316,7
1846.08125,3322.091031,10
1865.39202,3459.99739,9
1708.620557,3672.4836619999996,2
1710.96188,3622.4334,9
1712.66077,3592.5365229999998,9
1718.440095,3639.152335,9
1722.419871,3577.5417740000003,9
1723.29362,3687.1419060000003,2
1724.553544,3599.179601,9
1725.004441,3647.1492590000003,2
1731.9243010000002,3604.1842009999996,9
1734.4225170000002,3612.7839649999996,9
1757.078966,3625.6865789999997,6
1764.0714100000002,3671.610444,6
1767.3628820000001,3624.9960869999995,6
1797.688087,3623.929563,9
1801.8340079999998,3687.779849,9
1800.172101,3533.766692,9
1806.73393,3594.417239,9
1821.0189300000002,3593.680349,9
1820.551706,3571.473042,9
1821.175168,3544.409764,4
1826.079903,3618.779376,9
1830.1386699999998,3584.609932,9
1830.852846,3678.908285,9
1833.705002,3664.672886,9
1840.9667190000002,3612.1519700000003,9
1842.1315719999998,3569.291552,4
1846.516755,3635.3857439999997,9
1848.1230170000001,3546.57609,4
1857.5027949999999,3623.4930770000005,4
1860.842221,3578.362039,4
1869.323407,3693.179057,9
1870.3887690000001,3677.7584039999997,9
1886.631631,3589.1222549999998,4
1888.4363210000001,3638.8056939999997,4
1895.792821,3698.712651,9
1722.159589,3610.380493,9
1831.821234,3655.6433130000005,9
1827.4229109999999,3518.8017579999996,4
1844.746672,3583.875281,4
1863.3430489999998,3629.5394159999996,4
1893.5474579999998,3610.4862590000002,2
1896.8855839999999,3603.549886,2
1735.777751,3689.6498469999997,2
1740.918476,3671.4339649999997,2
1739.6818309999999,3541.203425,9
1746.969162,3543.4020140000002,9
1766.737856,3599.0581,6
1799.3535100000001,3671.419635,9
1801.166355,3640.6519049999997,9
1825.370772,3625.9517659999997,9
1873.5878480000001,3668.693069,9
1878.349662,3688.6294439999997,9
1886.5237370000002,3657.5863289999998,2
1887.630828,3540.429025,4
1899.1449059999998,3550.0692719999997,1
1727.065507,3561.315575,10
1840.3126730000001,3533.8174200000003,4
1864.4460190000002,3561.47314,4
1892.716466,3556.9985909999996,4
1719.592025,3810.690493,6
1724.067184,3831.839054,6
1725.439759,3711.375524,6
1731.35369,3742.5583409999995,6
1731.196337,3784.46564,6
1732.767361,3840.121319,6
1737.612936,3845.3098590000004,6
1745.368269,3850.294818,6
1753.0954510000001,3819.495553,6
1755.709343,3806.919377,6
1762.2086760000002,3841.668907,6
1771.0697010000001,3896.573311,6
1780.2947920000001,3816.0881659999995,6
1791.5818530000001,3780.822357,9
1791.9512739999998,3853.5322,6
1819.3428850000003,3827.7506359999998,6
1821.7483760000002,3786.4622219999997,9
1824.007716,3818.255556,6
1834.32741,3729.0062390000003,9
1843.768114,3828.221416,6
1856.961045,3803.3825829999996,6
1862.128154,3753.44303,6
1862.755462,3863.739448,9
1864.920357,3826.8143229999996,6
1878.4167100000002,3728.132698,9
1878.737896,3793.903103,6
1879.1214320000001,3822.593043,6
1886.041313,3847.988939,12
1891.781254,3751.8162450000004,6
1891.9126350000001,3879.4994810000003,9
1737.496173,3882.076983,6
1742.281315,3766.620876,6
1763.62207,3860.393654,6
1845.220362,3894.399576,9
1855.319184,3885.5379350000003,9
1867.6084850000002,3722.9884909999996,2
1869.8354190000002,3769.3158869999997,6
1752.671882,3845.306461,6
1768.561184,3741.899203,6
1771.194662,3861.927236,6
1792.099734,3739.838681,9
1805.734073,3724.1273939999996,9
1819.392052,3769.842385,9
1841.863989,3819.9494689999997,6
1852.848127,3893.2847770000003,9
1893.031368,3762.6617909999995,6
1777.4744719999999,3769.401831,9
1890.2439809999998,3723.192333,2
1872.121092,3713.170852,2
1911.9952850000002,3739.9727299999995,2
1914.886945,3876.08597,12
1912.413569,3718.8587850000004,2
1926.5620239999998,3728.8689310000004,2
1927.543258,3779.928086,6
1930.837613,3799.1624850000003,6
1936.690575,3767.434564,6
1944.940839,3871.66173,12
1955.5857420000002,3741.210642,2
1965.2044239999998,3808.642423,9
1977.882096,3716.382429,2
1978.5016269999999,3783.885417,9
1984.19257,3893.5397770000004,12
2006.328515,3719.2002390000002,9
2007.7343469999998,3812.244261,12
2008.7429780000002,3890.684442,12
2011.721968,3771.8925619999995,12
2026.3729260000002,3860.791654,12
2032.5108719999998,3781.6300530000003,12
2038.649702,3793.775325,12
2038.351399,3725.9716439999997,9
2039.6817989999997,3819.002374,12
2040.4467170000003,3842.652825,12
2044.919055,3829.9113479999996,12
2048.232377,3886.3077630000003,12
2054.786852,3852.8404649999998,12
2058.367786,3881.737568,12
2063.600723,3813.9117509999996,12
2066.0793710000003,3848.830577,12
2080.619282,3728.5520619999998,11
1937.9507170000002,3849.7612729999996,12
1995.5834320000001,3873.1063240000003,12
2030.483804,3718.767545,9
2046.5478899999998,3750.6803670000004,12
2055.08294,3751.307922,12
2076.111143,3757.168111,9
2088.143916,3840.985032,12
1915.9054,3814.5929990000004,6
1959.431756,3876.984208,12
1966.166639,3843.1414,12
1964.8627629999999,3877.752824,12
1960.017943,3790.2597090000004,6
2076.924542,3823.253109,12
2090.8912739999996,3862.543357,12
2097.829322,3840.442208,12
1972.690852,3862.140258,12
2006.5093359999998,3828.510808,12
2010.8834940000002,3850.5041049999995,12
2012.403694,3871.449129,12
2021.5552469999998,3790.282973,12
2066.165011,3894.6972939999996,12
2074.82196,3877.0715020000002,12
2092.380677,3882.35961,12
1913.972904,3685.6333979999995,2
1915.1403579999999,3636.995367,2
1923.535446,3518.5892659999995,4
1922.627927,3664.1671469999997,2
1929.359852,3688.559039,2
1934.8725350000002,3622.240266,2
1932.1004850000002,3544.3533759999996,4
1931.5001359999999,3665.483096,2
1941.127507,3567.836837,1
1945.1008579999998,3689.029563,9
1949.2490460000001,3682.376168,2
1956.4463030000002,3517.387056,4
1964.4435030000002,3695.872502,2
1968.5722170000001,3550.823861,4
1976.2376129999998,3637.673145,2
1990.3418600000002,3561.463803,4
1991.343913,3596.303532,4
1995.950219,3648.090559,2
1994.4920339999999,3638.340112,4
2009.679628,3605.642547,4
2012.0900510000001,3532.730332,9
2015.228874,3557.414383,4
2021.992064,3686.097026,9
2027.264557,3528.684896,9
2038.462866,3658.138376,11
2057.52943,3533.8857700000003,11
2059.12045,3690.146871,9
2061.5593519999998,3572.2375520000005,4
2068.1515640000002,3693.5545829999996,11
2071.395445,3645.146017,11
2077.092429,3596.8778469999997,8
2078.332074,3578.906178,8
2082.4375019999998,3603.481529,8
2086.87575,3537.851602,11
2090.478161,3631.276758,11
2088.64678,3616.090339,8
