"","x","y","c","z"
"1428",1804.94836,3003.915456,6,1
"1429",1844.033919,2932.221402,9,6
"1430",1860.873039,2974.749097,1,7
"1431",1711.315584,3298.747088,6,1
"1432",1719.068965,3130.911559,9,1
"1433",1717.409797,3293.413548,6,1
"1434",1730.244901,3286.447012,0,1
"1435",1739.532907,3270.519356,6,1
"1436",1741.037331,3183.26517,6,1
"1437",1740.705006,3141.784995,6,1
"1438",1741.829859,3293.246894,6,1
"1439",1760.277563,3221.571605,6,1
"1440",1760.989349,3172.344992,8,1
"1441",1764.641897,3293.259079,6,1
"1442",1769.346567,3269.642463,6,1
"1443",1775.317025,3205.380803,6,1
"1444",1774.041166,3277.69719,2,1
"1445",1780.219838,3248.309793,0,1
"1446",1783.925995,3222.051225,6,1
"1447",1786.044723,3155.818935,6,1
"1448",1789.525385,3250.874808,0,1
"1449",1786.693284,3274.856355,6,1
"1450",1797.886344,3244.746226,6,1
"1451",1794.572061,3147.61802,6,1
"1452",1798.635717,3184.888863,6,1
"1453",1802.653619,3201.026115,6,1
"1454",1812.564152,3266.106541,1,1
"1455",1818.762585,3177.887457,6,1
"1456",1821.244901,3265.997187,6,1
"1457",1818.808661,3224.848037,6,1
"1458",1824.82823,3135.109184,6,1
"1459",1830.991411,3155.107295,3,1
"1460",1831.152657,3203.960476,6,1
"1461",1834.206977,3230.68995,6,1
"1462",1834.380797,3109.196589,11,0
"1463",1839.300801,3186.628612,6,1
"1464",1842.489686,3131.958175,0,7
"1465",1845.318247,3216.334487,6,1
"1466",1844.167128,3259.334682,6,1
"1467",1846.498237,3174.001973,6,1
"1468",1847.555997,3202.849678,6,1
"1469",1852.97522,3113.681386,6,1
"1470",1854.462966,3285.848456,8,1
"1471",1861.098119,3234.940192,6,1
"1472",1864.172193,3134.891697,4,7
"1473",1862.144113,3171.760316,6,1
"1474",1877.99765,3225.956274,6,1
"1475",1881.731126,3185.828506,6,1
"1476",1889.981293,3188.72741,0,1
"1477",1894.501014,3228.994483,6,1
"1478",1890.531403,3212.373976,6,1
"1479",1715.157412,3266.478334,6,1
"1480",1720.740309,3170.651851,6,1
"1481",1732.304409,3241.893209,6,1
"1482",1746.924116,3216.589746,1,1
"1483",1753.655333,3140.039185,2,1
"1484",1789.916951,3127.363916,6,1
"1485",1828.77648,3245.046323,8,1
"1486",1845.344581,3284.218913,6,1
"1487",1855.142565,3201.525183,6,1
"1488",1859.578701,3205.864178,1,1
"1489",1879.438147,3293.025945,3,7
"1490",1888.897412,3151.292126,2,7
"1491",1894.821752,3135.041017,3,7
"1492",1894.287719,3141.880718,3,7
"1493",1714.544912,3205.990245,8,1
"1494",1771.072262,3251.472462,6,1
"1495",1771.136633,3119.406149,6,1
"1496",1800.76967,3147.185774,6,1
"1497",1819.057795,3159.634444,6,1
"1498",1839.426229,3236.899271,1,1
"1499",1859.491966,3140.77862,1,7
"1500",1860.533582,3111.726686,3,7
"1501",1865.607734,3255.906135,6,1
"1502",1873.425703,3160.493071,1,7
"1503",1877.881582,3274.273812,1,7
"1504",1889.210677,3170.642093,6,1
"1505",1714.385437,3225.630504,1,1
"1506",1751.883996,3198.293492,3,1
"1507",1756.441607,3144.372529,2,1
"1508",1770.633293,3138.312303,6,1
"1509",1775.398776,3197.707392,6,1
"1510",1794.239774,3194.603754,10,1
"1511",1804.758092,3298.208094,6,1
"1512",1818.897909,3189.583133,2,1
"1513",1839.565965,3242.284053,1,1
"1514",1851.184074,3167.474324,1,7
"1515",1862.516599,3232.678687,6,1
"1516",1879.945099,3190.434233,3,1
"1517",1883.64422,3239.924183,11,1
"1518",1892.725682,3114.872832,3,7
"1519",1799.412489,3217.772901,6,1
"1520",1713.958201,3331.261765,0,1
"1521",1714.723767,3315.804424,6,1
"1522",1714.22466,3420.037187,6,1
"1523",1718.033054,3382.886394,6,1
"1524",1727.699452,3372.352256,6,1
"1525",1729.408144,3492.061166,1,1
"1526",1741.540778,3370.798176,6,1
"1527",1741.333166,3460.035027,6,1
"1528",1748.664675,3436.524257,6,1
"1529",1753.297003,3345.862835,6,1
"1530",1749.900393,3408.00666,6,1
"1531",1759.267142,3424.89179,6,1
"1532",1765.463003,3443.574869,6,1
"1533",1773.336024,3369.005692,10,1
"1534",1782.646397,3402.358346,6,1
"1535",1782.517668,3462.431202,6,1
"1536",1786.014381,3320.850092,6,1
"1537",1784.390585,3444.794454,0,1
"1538",1797.559405,3358.128413,6,1
"1539",1796.173221,3458.989225,3,1
"1540",1802.28714,3388.421654,6,1
"1541",1814.834004,3380.991433,6,1
"1542",1814.479301,3455.480704,2,1
"1543",1820.293872,3357.33812,6,1
"1544",1834.508145,3448.087195,13,6
"1545",1838.599359,3326.277014,1,7
"1546",1844.826787,3441.355247,13,6
"1547",1844.671779,3388.893715,1,1
"1548",1857.476831,3482.527332,3,7
"1549",1857.211943,3340.820133,0,7
"1550",1856.826757,3462.164664,3,7
"1551",1861.930214,3353.296261,1,7
"1552",1873.874275,3331.008829,2,7
"1553",1871.018551,3399.71527,6,1
"1554",1877.068777,3379.912008,1,7
"1555",1880.303495,3440.422842,0,7
"1556",1886.469088,3466.017764,8,7
"1557",1895.690942,3326.53258,3,7
"1558",1740.934128,3351.533795,3,1
"1559",1759.105839,3451.613044,6,1
"1560",1817.581658,3315.174827,3,7
"1561",1836.856071,3428.545915,1,7
"1562",1840.057063,3473.9101,0,7
"1563",1875.259361,3390.882374,3,7
"1564",1756.247543,3328.31101,6,1
"1565",1759.415505,3356.791297,6,1
"1566",1774.607406,3345.050183,6,1
"1567",1781.528081,3377.212996,6,1
"1568",1788.044983,3420.950092,6,1
"1569",1795.340498,3479.559585,3,1
"1570",1850.016516,3384.295279,6,1
"1571",1856.411516,3325.037577,3,7
"1572",1861.06794,3418.764591,9,6
"1573",1883.29393,3357.895298,3,7
"1574",1769.125643,3410.11763,8,1
"1575",1813.437106,3396.620485,3,1
"1576",1860.314217,3470.965722,1,7
"1577",1893.469239,3479.913025,3,7
"1578",1736.075113,3428.592477,6,1
"1579",1747.478274,3327.60165,6,1
"1580",1749.240757,3472.707086,6,1
"1581",1750.095842,3480.883085,6,1
"1582",1789.983612,3312.519156,6,1
"1583",1812.531743,3364.916637,3,1
"1584",1824.593482,3418.77316,6,1
"1585",1846.08125,3322.091031,1,7
"1586",1865.39202,3459.99739,3,7
"1587",1708.620557,3672.483662,3,4
"1588",1710.96188,3622.4334,0,4
"1589",1712.66077,3592.536523,3,4
"1590",1718.440095,3639.152335,10,4
"1591",1722.419871,3577.541774,6,1
"1592",1723.29362,3687.141906,3,4
"1593",1724.553544,3599.179601,8,4
"1594",1725.004441,3647.149259,8,4
"1595",1731.924301,3604.184201,0,4
"1596",1734.422517,3612.783965,0,4
"1597",1757.078966,3625.686579,3,4
"1598",1764.07141,3671.610444,8,4
"1599",1767.362882,3624.996087,11,4
"1600",1797.688087,3623.929563,3,4
"1601",1801.834008,3687.779849,3,4
"1602",1800.172101,3533.766692,0,4
"1603",1806.73393,3594.417239,8,4
"1604",1821.01893,3593.680349,3,4
"1605",1820.551706,3571.473042,0,4
"1606",1821.175168,3544.409764,3,7
"1607",1826.079903,3618.779376,3,4
"1608",1830.13867,3584.609932,0,4
"1609",1830.852846,3678.908285,8,4
"1610",1833.705002,3664.672886,4,4
"1611",1840.966719,3612.15197,3,4
"1612",1842.131572,3569.291552,3,4
"1613",1846.516755,3635.385744,4,4
"1614",1848.123017,3546.57609,3,7
"1615",1857.502795,3623.493077,3,4
"1616",1860.842221,3578.362039,3,4
"1617",1869.323407,3693.179057,3,4
"1618",1870.388769,3677.758404,3,4
"1619",1886.631631,3589.122255,3,4
"1620",1888.436321,3638.805694,3,4
"1621",1895.792821,3698.712651,0,4
"1622",1722.159589,3610.380493,4,4
"1623",1831.821234,3655.643313,8,4
"1624",1827.422911,3518.801758,3,7
"1625",1844.746672,3583.875281,11,4
"1626",1863.343049,3629.539416,3,4
"1627",1893.547458,3610.486259,0,4
"1628",1896.885584,3603.549886,3,4
"1629",1735.777751,3689.649847,3,4
"1630",1740.918476,3671.433965,3,4
"1631",1739.681831,3541.203425,8,1
"1632",1746.969162,3543.402014,8,1
"1633",1766.737856,3599.0581,2,4
"1634",1799.35351,3671.419635,3,4
"1635",1801.166355,3640.651905,0,4
"1636",1825.370772,3625.951766,8,4
"1637",1873.587848,3668.693069,3,4
"1638",1878.349662,3688.629444,3,4
"1639",1886.523737,3657.586329,2,4
"1640",1887.630828,3540.429025,3,4
"1641",1899.144906,3550.069272,3,4
"1642",1727.065507,3561.315575,6,1
"1643",1840.312673,3533.81742,1,7
"1644",1864.446019,3561.47314,1,7
"1645",1892.716466,3556.998591,6,1
"1646",1719.592025,3810.690493,11,0
"1647",1724.067184,3831.839054,11,0
"1648",1725.439759,3711.375524,11,4
"1649",1731.35369,3742.558341,11,0
"1650",1731.196337,3784.46564,11,0
"1651",1732.767361,3840.121319,8,0
"1652",1737.612936,3845.309859,11,0
"1653",1745.368269,3850.294818,3,0
"1654",1753.095451,3819.495553,11,0
"1655",1755.709343,3806.919377,11,0
"1656",1762.208676,3841.668907,11,0
"1657",1771.069701,3896.573311,11,0
"1658",1780.294792,3816.088166,11,0
"1659",1791.581853,3780.822357,0,4
"1660",1791.951274,3853.5322,11,0
"1661",1819.342885,3827.750636,0,0
"1662",1821.748376,3786.462222,10,0
"1663",1824.007716,3818.255556,11,0
"1664",1834.32741,3729.006239,0,4
"1665",1843.768114,3828.221416,3,4
"1666",1856.961045,3803.382583,11,0
"1667",1862.128154,3753.44303,3,4
"1668",1862.755462,3863.739448,0,4
"1669",1864.920357,3826.814323,11,0
"1670",1878.41671,3728.132698,0,4
"1671",1878.737896,3793.903103,8,4
"1672",1879.121432,3822.593043,3,4
"1673",1886.041313,3847.988939,2,4
"1674",1891.781254,3751.816245,0,4
"1675",1891.912635,3879.499481,3,4
"1676",1737.496173,3882.076983,11,0
"1677",1742.281315,3766.620876,11,0
"1678",1763.62207,3860.393654,8,0
"1679",1845.220362,3894.399576,3,4
"1680",1855.319184,3885.537935,3,4
"1681",1867.608485,3722.988491,3,4
"1682",1869.835419,3769.315887,11,4
"1683",1752.671882,3845.306461,3,0
"1684",1768.561184,3741.899203,4,4
"1685",1771.194662,3861.927236,11,0
"1686",1792.099734,3739.838681,3,4
"1687",1805.734073,3724.127394,4,4
"1688",1819.392052,3769.842385,0,4
"1689",1841.863989,3819.949469,11,0
"1690",1852.848127,3893.284777,0,4
"1691",1893.031368,3762.661791,11,4
"1692",1777.474472,3769.401831,3,4
"1693",1890.243981,3723.192333,3,4
"1694",1872.121092,3713.170852,3,4
"1695",1911.995285,3739.97273,3,4
"1696",1914.886945,3876.08597,3,4
"1697",1912.413569,3718.858785,3,4
"1698",1926.562024,3728.868931,3,4
"1699",1927.543258,3779.928086,11,4
"1700",1930.837613,3799.162485,11,4
"1701",1936.690575,3767.434564,0,4
"1702",1944.940839,3871.66173,8,4
"1703",1955.585742,3741.210642,3,4
"1704",1965.204424,3808.642423,0,4
"1705",1977.882096,3716.382429,3,4
"1706",1978.501627,3783.885417,10,4
"1707",1984.19257,3893.539777,3,4
"1708",2006.328515,3719.200239,3,4
"1709",2007.734347,3812.244261,8,4
"1710",2008.742978,3890.684442,3,4
"1711",2011.721968,3771.892562,4,4
"1712",2026.372926,3860.791654,3,4
"1713",2032.510872,3781.630053,3,4
"1714",2038.649702,3793.775325,3,4
"1715",2038.351399,3725.971644,0,4
"1716",2039.681799,3819.002374,3,4
"1717",2040.446717,3842.652825,3,4
"1718",2044.919055,3829.911348,0,4
"1719",2048.232377,3886.307763,3,4
"1720",2054.786852,3852.840465,3,4
"1721",2058.367786,3881.737568,3,4
"1722",2063.600723,3813.911751,3,4
"1723",2066.079371,3848.830577,3,4
"1724",2080.619282,3728.552062,0,4
"1725",1937.950717,3849.761273,3,4
"1726",1995.583432,3873.106324,3,4
"1727",2030.483804,3718.767545,11,4
"1728",2046.54789,3750.680367,3,4
"1729",2055.08294,3751.307922,3,4
"1730",2076.111143,3757.168111,4,4
"1731",2088.143916,3840.985032,3,4
"1732",1915.9054,3814.592999,11,4
"1733",1959.431756,3876.984208,3,4
"1734",1966.166639,3843.1414,0,4
"1735",1964.862763,3877.752824,3,4
"1736",1960.017943,3790.259709,2,4
"1737",2076.924542,3823.253109,8,4
"1738",2090.891274,3862.543357,3,4
"1739",2097.829322,3840.442208,3,4
"1740",1972.690852,3862.140258,3,4
"1741",2006.509336,3828.510808,3,4
"1742",2010.883494,3850.504105,3,4
"1743",2012.403694,3871.449129,3,4
"1744",2021.555247,3790.282973,3,4
"1745",2066.165011,3894.697294,3,4
"1746",2074.82196,3877.071502,3,4
"1747",2092.380677,3882.35961,3,4
"1748",1913.972904,3685.633398,2,4
"1749",1915.140358,3636.995367,3,4
"1750",1923.535446,3518.589266,3,4
"1751",1922.627927,3664.167147,0,4
"1752",1929.359852,3688.559039,3,4
"1753",1934.872535,3622.240266,3,4
"1754",1932.100485,3544.353376,7,3
"1755",1931.500136,3665.483096,3,4
"1756",1941.127507,3567.836837,3,4
"1757",1945.100858,3689.029563,0,4
"1758",1949.249046,3682.376168,3,4
"1759",1956.446303,3517.387056,3,4
"1760",1964.443503,3695.872502,3,4
"1761",1968.572217,3550.823861,3,4
"1762",1976.237613,3637.673145,3,4
"1763",1990.34186,3561.463803,11,4
"1764",1991.343913,3596.303532,3,4
"1765",1995.950219,3648.090559,3,4
"1766",1994.492034,3638.340112,3,4
"1767",2009.679628,3605.642547,3,4
"1768",2012.090051,3532.730332,3,4
"1769",2015.228874,3557.414383,3,4
"1770",2021.992064,3686.097026,8,4
"1771",2027.264557,3528.684896,8,4
"1772",2038.462866,3658.138376,3,4
"1773",2057.52943,3533.88577,3,4
"1774",2059.12045,3690.146871,3,4
"1775",2061.559352,3572.237552,3,4
"1776",2068.151564,3693.554583,3,4
"1777",2071.395445,3645.146017,2,5
"1778",2077.092429,3596.877847,0,5
"1779",2078.332074,3578.906178,0,5
"1780",2082.437502,3603.481529,12,5
"1781",2086.87575,3537.851602,2,5
"1782",2090.478161,3631.276758,12,5
"1783",2088.64678,3616.090339,12,5
"1784",2091.947055,3589.224888,12,5
"1785",2090.48949,3576.938464,12,5
"1786",2092.732601,3600.470667,12,5
"1787",1922.731479,3553.726913,5,2
"1788",1922.307848,3544.431619,5,2
"1789",1987.660679,3650.807683,3,4
"1790",2023.969708,3621.636867,0,4
"1791",2027.274708,3611.081406,0,4
"1792",2036.673323,3574.069619,0,4
"1793",1939.863292,3532.129956,0,4
"1794",1968.509039,3662.3304,3,4
"1795",1972.820046,3674.989543,3,4
"1796",2033.775527,3526.904975,3,4
"1797",2081.537341,3640.471429,0,5
"1798",1955.967612,3543.450279,3,4
"1799",1991.147296,3609.702257,3,4
"1800",1916.385298,3656.853273,3,4
"1801",2017.254568,3575.751513,0,4
"1802",1921.617648,3355.590389,3,7
"1803",1921.969827,3324.67157,8,7
"1804",1928.130544,3409.232352,8,4
"1805",1931.360432,3431.284694,3,4
"1806",1935.038674,3401.188132,10,4
"1807",1934.583046,3335.532705,3,7
"1808",1939.039359,3471.252999,1,7
"1809",1944.613179,3447.186698,0,4
"1810",1946.69859,3361.037209,3,7
"1811",1949.560362,3496.344609,3,4
"1812",1952.608173,3415.690866,3,4
"1813",1966.540553,3366.399748,4,4
"1814",1966.702373,3443.460532,0,4
"1815",1968.081979,3459.379552,3,4
"1816",1978.629085,3319.255691,8,4
"1817",1992.436441,3402.964045,3,4
"1818",1993.501131,3467.255193,2,4
"1819",1996.457537,3382.542109,3,4
"1820",2000.370723,3411.099555,3,4
"1821",2001.01632,3499.578611,11,4
"1822",1999.610451,3432.41999,3,4
"1823",2004.433239,3437.72904,0,4
"1824",2009.922659,3479.072042,0,4
"1825",2010.104091,3332.475342,3,4
"1826",2020.381454,3453.714519,0,4
"1827",2022.17232,3460.37991,3,4
"1828",2027.223207,3355.278636,11,4
"1829",2029.147713,3493.782199,0,4
"1830",2040.870692,3333.162652,3,4
"1831",2041.125485,3392.057866,3,4
"1832",2042.737134,3366.512343,3,4
"1833",2046.788364,3494.644416,0,4
"1834",2051.502691,3372.524234,14,4
"1835",2051.947917,3464.064019,3,4
"1836",2059.351268,3439.739755,3,4
"1837",2062.954211,3417.633254,3,4
"1838",2073.928951,3434.177756,10,4
"1839",2075.631971,3349.504435,2,4
"1840",2078.574036,3409.806778,3,4
"1841",2082.293602,3490.528933,8,4
"1842",2086.014743,3371.146245,3,4
"1843",2083.785272,3348.216281,3,4
"1844",2087.49813,3411.603034,0,4
"1845",2095.544026,3488.824394,3,4
"1846",2092.795718,3398.06415,3,4
"1847",1976.72758,3384.906711,3,4
"1848",1998.154321,3347.827074,3,4
"1849",2005.135305,3339.392133,3,4
"1850",2014.229084,3472.419319,3,4
"1851",2043.919076,3375.373681,0,4
"1852",2049.010585,3352.742295,0,4
"1853",1915.831478,3470.129877,3,7
"1854",1948.019092,3425.815407,3,4
"1855",1966.447463,3489.851588,8,4
"1856",1966.60358,3427.832935,3,4
"1857",1973.738276,3402.056493,3,4
"1858",1980.738901,3456.803751,11,4
"1859",1992.790344,3358.102065,11,4
"1860",2017.22808,3326.653209,2,4
"1861",2034.131261,3336.07877,3,4
"1862",2075.452955,3383.118279,3,4
"1863",1952.830227,3336.671445,1,7
"1864",1954.746911,3477.825538,3,4
"1865",1977.931902,3464.038775,14,4
"1866",2002.965151,3372.668189,3,4
"1867",2094.651287,3444.23071,11,4
"1868",1913.382627,3197.43825,3,7
"1869",1915.862178,3222.753727,6,1
"1870",1915.18595,3267.809897,6,1
"1871",1917.044286,3149.538381,0,7
"1872",1926.47206,3122.884302,3,7
"1873",1929.919781,3173.628984,3,7
"1874",1940.518711,3135.377527,3,7
"1875",1941.501128,3262.948903,0,7
"1876",1944.562428,3217.840831,3,7
"1877",1948.431132,3183.679419,8,7
"1878",1956.5729,3115.638085,3,7
"1879",1957.382311,3243.726707,3,7
"1880",1960.220858,3152.440838,10,7
"1881",1962.745608,3231.883672,3,7
"1882",1968.865643,3203.81876,3,7
"1883",1975.504756,3154.439705,0,7
"1884",1980.100536,3180.559397,3,7
"1885",1979.322397,3254.444583,3,7
"1886",1978.616732,3285.23373,7,3
"1887",1982.064275,3238.893471,3,7
"1888",1982.513983,3265.4454,7,3
"1889",1986.110198,3158.505414,3,7
"1890",1987.384425,3192.902873,8,7
"1891",1994.87869,3157.422403,3,7
"1892",1994.110966,3219.571349,8,7
"1893",1996.866295,3210.139856,0,7
"1894",2003.857692,3232.498787,7,3
"1895",2005.759492,3281.74298,13,7
"1896",2011.038777,3254.142216,3,7
"1897",2024.023563,3171.147124,3,7
"1898",2043.154581,3258.741388,3,7
"1899",2045.370296,3179.281549,3,7
"1900",2049.033758,3126.479813,3,7
"1901",2044.836476,3158.893125,1,7
"1902",2051.221577,3205.236615,3,7
"1903",2055.856369,3142.683413,0,7
"1904",2056.253389,3224.162731,2,7
"1905",2060.300478,3248.578528,8,7
"1906",2064.961919,3191.910526,3,7
"1907",2071.345144,3117.8931,0,7
"1908",2080.592839,3137.974823,0,7
"1909",2081.543544,3148.245119,3,7
"1910",2091.374689,3160.336438,2,7
"1911",2093.498355,3195.19033,3,7
"1912",2092.803402,3223.587724,3,7
"1913",1920.068465,3230.39692,3,1
"1914",1949.881002,3257.065139,3,7
"1915",1954.545432,3170.552981,1,7
"1916",2033.822973,3211.169319,0,7
"1917",2068.677075,3280.878901,3,7
"1918",2071.425938,3171.013289,3,7
"1919",2080.571942,3253.941894,0,7
"1920",1926.801151,3153.244306,3,7
"1921",1943.024206,3291.740517,3,7
"1922",2009.490406,3174.545362,10,7
"1923",2028.871681,3272.420278,14,7
"1924",2030.71484,3235.6853,3,7
"1925",2037.430946,3124.210225,3,7
"1926",2045.266387,3248.296335,3,7
"1927",1909.583257,3176.956519,3,7
"1928",1916.470638,3162.711548,3,7
"1929",1987.836939,3167.66514,1,7
"1930",1915.374169,3254.800681,6,1
"1931",1924.193345,3291.862305,3,7
"1932",1988.01339,3217.322956,3,7
"1933",1988.270747,3149.76322,3,7
"1934",2004.681384,3123.53747,3,7
"1935",2043.282842,3141.068184,3,7
"1936",2071.855956,3187.000536,3,7
"1937",2074.46829,3139.369274,3,7
"1938",2076.097207,3222.988247,3,7
"1939",2096.352343,3184.621279,3,7
"1940",1922.376608,2970.26488,1,7
"1941",1928.776913,2967.517173,1,7
"1942",1926.054622,3052.822077,3,7
"1943",1933.608794,3085.910602,3,7
"1944",1937.093472,3053.63277,13,7
"1945",1938.786208,3025.704266,4,7
"1946",1948.21156,2988.038479,3,7
"1947",1946.30761,2935.756598,3,7
"1948",1961.942232,2938.645984,1,7
"1949",1968.098207,3075.246289,14,7
"1950",1956.940543,2952.131511,3,7
"1951",1963.679844,3045.455702,1,7
"1952",1974.563325,2984.006764,3,7
"1953",1976.786786,3058.368782,3,7
"1954",1977.170382,2988.819064,1,7
"1955",1983.404615,3047.631733,9,7
"1956",1988.762236,3076.056485,3,7
"1957",1989.848945,3087.690517,3,7
"1958",1989.800319,3016.076607,2,7
"1959",1994.818471,2997.926736,0,7
"1960",2000.119733,2939.21906,3,7
"1961",2006.212277,3062.923637,3,7
"1962",2007.671321,3017.572211,3,7
"1963",2011.979918,2922.123915,1,7
"1964",2009.966707,2973.040443,3,7
"1965",2015.844058,3064.485726,3,7
"1966",2018.315569,2933.532405,3,7
"1967",2020.571967,2963.249183,3,7
"1968",2021.844342,3072.243924,3,7
"1969",2024.220986,2995.054055,3,7
"1970",2034.968942,2936.490692,2,7
"1971",2037.429555,3026.857538,3,7
"1972",2044.231221,3038.475782,3,7
"1973",2058.611713,3007.366657,3,7
"1974",2060.713722,2939.366043,3,7
"1975",2070.118403,3048.12075,3,7
"1976",2070.994009,3090.643824,3,7
"1977",2068.767157,2917.117207,1,7
"1978",2070.584086,3055.309983,3,7
"1979",2075.865329,2966.539004,3,7
"1980",2076.757693,3023.855936,10,7
"1981",2077.527021,2978.595142,3,7
"1982",2081.995548,2989.976601,1,7
"1983",2087.030698,3096.822232,3,7
"1984",2089.63555,3005.204563,3,7
"1985",2095.572071,3090.004675,3,7
"1986",2096.865986,2957.336486,0,7
"1987",2100.956567,3042.446286,0,7
"1988",1913.786934,3075.5683,3,7
"1989",1917.689784,2955.717184,0,7
"1990",1920.710999,2994.327189,13,7
"1991",1981.708284,2979.090093,3,7
"1992",2028.321873,3079.891555,9,7
"1993",1944.81054,2959.207259,4,7
"1994",1949.310181,3040.103656,7,3
"1995",2007.586342,3089.353546,3,7
"1996",2047.420093,2911.684206,0,7
"1997",2053.200295,2962.429724,6,1
"1998",2076.801874,3007.097845,3,7
"1999",1918.593205,2927.200298,0,6
"2000",2041.769436,2978.208523,3,7
"2001",2053.130129,3074.059683,0,7
"2002",2078.180587,2984.89573,3,7
"2003",1947.837473,2917.240805,13,6
"2004",1983.858683,2960.283416,3,7
"2005",1993.665611,2952.559484,1,7
"2006",1916.659716,2743.964691,11,6
"2007",1920.924634,2810.019545,3,6
"2008",1923.073103,2823.057597,13,6
"2009",1921.846723,2848.623825,3,6
"2010",1935.338684,2878.23581,3,6
"2011",1938.068411,2872.914044,3,6
"2012",1942.548864,2794.519477,13,6
"2013",1945.095564,2846.39586,13,6
"2014",1947.077332,2755.312063,3,6
"2015",1948.351571,2820.116839,9,6
"2016",1952.872015,2785.750419,0,6
"2017",1952.030881,2798.053313,3,6
"2018",1955.767083,2877.296623,6,6
"2019",1963.414441,2812.752521,13,6
"2020",1965.069387,2870.957654,13,6
"2021",1970.368594,2845.714049,9,6
"2022",1982.370561,2752.84858,2,3
"2023",1983.147896,2720.55109,7,3
"2024",1986.062275,2834.912836,6,6
"2025",1997.426376,2773.659644,13,6
"2026",1998.161558,2716.714301,1,3
"2027",2003.380598,2790.244245,9,6
"2028",2002.104003,2894.003456,1,7
"2029",2009.196566,2876.966979,3,7
"2030",2010.77758,2884.809926,3,7
"2031",2014.851222,2719.133154,3,3
"2032",2026.679605,2859.529765,3,7
"2033",2029.248625,2726.037861,8,3
"2034",2037.763191,2795.306409,3,3
"2035",2035.628208,2747.876764,1,3
"2036",2042.98303,2861.592336,3,7
"2037",2046.467723,2881.158148,3,7
"2038",2048.131558,2890.461327,3,7
"2039",2055.255797,2830.831937,7,3
"2040",2052.235604,2805.189994,3,3
"2041",2061.403867,2733.188572,7,3
"2042",2061.138512,2751.203503,3,3
"2043",2061.231949,2857.612434,0,7
"2044",2066.472594,2865.005332,3,7
"2045",2068.214245,2780.669648,2,3
"2046",2070.880097,2894.166603,3,7
"2047",2079.507756,2822.95856,7,3
"2048",2081.119962,2847.263953,0,3
"2049",2087.006215,2752.63181,7,3
"2050",2087.264437,2810.052254,3,3
"2051",2095.230173,2744.41279,7,3
"2052",1919.50733,2874.869025,0,6
"2053",1949.055137,2835.531993,13,6
"2054",1975.387931,2894.11302,3,7
"2055",1986.209675,2730.802711,6,3
"2056",2004.774715,2754.71327,7,3
"2057",2011.49299,2750.418485,9,3
"2058",2032.977624,2813.431696,1,3
"2059",2069.29668,2772.017547,7,3
"2060",2081.051655,2803.479007,7,3
"2061",2084.337949,2890.013793,7,3
"2062",1942.018704,2764.236357,13,6
"2063",1996.930587,2880.620727,3,7
"2064",1999.527688,2818.300265,9,6
"2065",2032.963351,2790.393663,7,3
"2066",2043.956408,2772.320494,7,3
"2067",1916.516347,2820.40614,13,6
"2068",2017.685092,2858.671008,3,7
"2069",2016.473978,2741.312515,6,3
"2070",2089.75491,2763.709532,7,3
"2071",1928.405543,2887.279049,9,6
"2072",2002.32625,2858.040126,3,7
"2073",2082.218447,2878.019858,7,3
"2074",2090.542623,2781.74402,3,3
"2075",2036.790668,2737.991005,2,3
"2076",1916.232328,2535.138381,0,2
"2077",1919.648379,2678.662924,6,1
"2078",1924.394077,2542.84974,7,3
"2079",1924.524581,2527.541565,5,2
"2080",1938.123652,2564.016762,0,6
"2081",1935.493068,2669.159475,6,1
"2082",1936.749866,2545.232477,5,2
"2083",1938.109919,2592.888841,9,6
"2084",1939.756195,2652.744982,13,6
"2085",1950.834301,2562.684671,9,6
"2086",1948.083075,2581.615079,3,6
"2087",1950.782017,2519.064404,7,3
"2088",1954.417344,2670.388925,13,6
"2089",1958.212379,2611.794127,9,6
"2090",1963.5381,2585.611152,3,6
"2091",1965.179908,2574.279373,3,6
"2092",1973.316934,2692.49903,3,3
"2093",1983.803439,2537.503307,7,3
"2094",1984.016847,2556.116515,7,3
"2095",1988.683689,2621.992119,0,6
"2096",1991.00141,2609.403456,7,6
"2097",1995.310697,2670.020375,8,6
"2098",1999.396905,2644.50208,9,6
"2099",2003.647502,2606.289091,13,6
"2100",2004.328454,2515.126374,6,3
"2101",2006.683285,2557.337872,1,3
"2102",2006.781225,2544.599458,7,3
"2103",2004.026405,2692.591541,7,3
"2104",2010.370211,2671.118021,0,3
"2105",2013.974268,2532.828421,3,3
"2106",2015.105857,2627.832464,13,6
"2107",2021.591116,2519.936163,3,3
"2108",2027.226215,2696.876318,1,3
"2109",2026.193797,2592.096662,7,3
"2110",2028.009113,2651.213873,7,3
"2111",2036.397083,2531.652805,7,3
"2112",2039.795478,2687.113986,1,3
"2113",2045.685133,2513.057905,3,3
"2114",2047.723815,2592.615619,7,3
"2115",2049.690753,2549.697604,7,3
"2116",2052.999062,2616.233124,7,3
"2117",2058.029725,2631.818286,7,3
"2118",2058.827508,2641.204236,7,3
"2119",2060.0409,2594.622093,0,3
"2120",2060.259797,2518.60795,7,3
"2121",2061.966426,2610.387496,7,3
"2122",2062.571947,2671.918524,9,3
"2123",2066.681876,2582.011483,7,3
"2124",2070.289272,2557.715544,7,3
"2125",2073.348289,2542.922699,7,3
"2126",2075.698248,2675.778367,1,3
