"","x","y","c","z"
"161",3255.55445544554,771.445544554455,0,3
"162",4163.24242424242,1156.43434343434,1,1
"163",4292.82142857143,3589.76785714286,0,0
"164",5176.18620689655,2824.70344827586,1,1
"165",4851.8253968254,3622.04761904762,0,0
"166",3146.70652173913,1555.13043478261,0,3
"167",3316.74778761062,1427.33185840708,0,0
"168",2092.97810218978,3303.58394160584,1,1
"169",4491.05825242718,703.708737864078,0,0
"170",4119.80357142857,3848.10119047619,0,0
"171",3476.08974358974,4588.29487179487,1,1
"172",4101.14432989691,1578.79381443299,0,1
"173",1538.8813559322,3330.50847457627,1,1
"174",5133.49404761905,1277.27976190476,1,1
"175",2065.16101694915,3841.57627118644,0,0
"176",4492.24615384615,1347.43076923077,1,1
"177",5065.59183673469,2990.67346938776,0,0
"178",3905.42635658915,2147.42635658915,0,2
"179",4653.64761904762,2370.28571428571,0,0
"180",1705.85853658537,1358.1756097561,1,1
"181",2463.59090909091,2792.11038961039,1,1
"182",5053.83233532934,881.449101796407,1,1
"183",2315.19565217391,3341.81304347826,1,1
"184",3800.22988505747,1929.16091954023,1,1
"185",4153.8679245283,957.61320754717,0,3
"186",3451,3617.45257452575,0,0
"187",4381.52845528455,601.634146341463,0,0
"188",2626.10447761194,3101.74029850746,1,1
"189",2292.43636363636,4073.11818181818,0,0
"190",1637.85454545455,1836.32727272727,1,1
"191",2500.98630136986,2810.79452054795,1,1
"192",4798.61146496815,3916.30573248408,0,0
"193",2558.87356321839,3925.3908045977,0,0
"194",2480.20283018868,1038.23113207547,0,0
"195",5655.53488372093,2079.39534883721,1,1
"196",2491.83870967742,1265.85483870968,0,0
"197",3034.72142857143,818.714285714286,0,3
"198",2019.54838709677,2585.30107526882,1,1
"199",3055.93906810036,4050.38709677419,0,0
"200",5800.3358778626,1945.30534351145,1,1
"201",4534.03418803419,407.931623931624,1,1
"202",1885.71428571429,4141.61607142857,0,0
"203",3804.5,1298.57692307692,1,1
"204",2270.05263157895,2472.07518796992,0,0
"205",1721.76576576577,2010.65765765766,1,1
"206",5426.74264705882,1946.30882352941,1,1
"207",3458.93023255814,1074.8488372093,2,3
"208",4712.47972972973,1433.91891891892,1,1
"209",4305.8829787234,1229.54787234043,1,1
"210",5144.6375,2794.7875,0,1
"211",2999.32191780822,4459.01369863014,0,0
"212",4037.42105263158,2885.85789473684,0,0
"213",4895.48913043478,1924.64130434783,0,0
"214",3560.2,3005.51304347826,0,0
"215",4053.94814814815,3166.17037037037,0,0
"216",4314.71856287425,3425.35329341317,0,0
"217",5518.52631578947,3185.24561403509,0,3
"218",4528.92125984252,4267.07480314961,0,0
"219",3093.02941176471,1469.01470588235,0,3
"220",2808.03007518797,3894.50751879699,0,0
"221",4383.04142011834,3764.76923076923,0,1
"222",5194.04807692308,2801.77884615385,1,1
"223",2966.53953488372,760.562790697674,0,1
"224",3421.97101449275,2066.72463768116,0,3
"225",2894.54545454545,2909.79090909091,1,1
"226",5520.54166666667,3360.15625,1,1
"227",2774.33734939759,1147.25301204819,1,1
"228",4922.46385542169,1905.03012048193,0,0
"229",4721.13669064748,1964.13669064748,0,0
"230",1948.29523809524,2865.54285714286,1,1
"231",3930.38095238095,2921.42328042328,0,0
"232",3121.40963855422,2364.00602409639,0,2
"233",5654.02521008403,2369.73109243697,1,1
"234",4828.68131868132,1403.21978021978,1,1
"235",3437.27,524.58,0,3
"236",2860.14166666667,738.166666666667,1,1
"237",2918.59310344828,1701.6,1,1
"238",3304.74117647059,3478.08235294118,0,0
"239",3169.5069124424,4563.64976958525,1,1
"240",2805.47972972973,2609.89189189189,1,1
"241",4436.64233576642,1078.56934306569,1,1
"242",5223.88524590164,3245.18032786885,1,1
"243",1711.36231884058,4191.39130434783,0,1
"244",2809.04444444444,4286.2,0,0
"245",2959.97959183673,3667.15102040816,0,0
"246",1603.41584158416,2298.34653465347,0,3
"247",2480.57692307692,2603.39423076923,1,1
"248",3827.93292682927,1047.42073170732,0,3
"249",4629.72222222222,2197.34027777778,0,2
"250",3565.19078947368,2303.09210526316,0,0
"251",3648.58659217877,1657.99441340782,0,3
"252",5581.65137614679,1908.88990825688,1,1
"253",4932.95402298851,2483.58045977011,0,2
"254",3728.40888888889,1287.77333333333,1,1
"255",3227.25,1864.84259259259,1,1
"256",4066.83333333333,3776.37962962963,0,0
"257",3080.76744186047,3530.59302325581,0,0
"258",3219.35593220339,716.35593220339,0,3
"259",1871.87356321839,4063.45977011494,0,0
"260",3782.78095238095,2416.2,0,3
"261",3656.39344262295,3461,0,0
"262",3975.40804597701,1242.22413793103,1,1
"263",4721.79611650485,1820.70873786408,1,1
"264",4452.13461538462,4306.82051282051,0,3
"265",2576.08474576271,3732.9406779661,0,0
"266",3153,462.116129032258,0,3
"267",3871.34444444444,479,0,3
"268",2442.94444444444,552.534722222222,0,2
"269",3862.39682539683,761.507936507937,0,3
"270",5623.25,2594.98113207547,1,1
"271",1945.22815533981,3526.27184466019,0,0
"272",2809.87058823529,4251.38823529412,0,0
"273",3451.58288770053,3116.60427807487,0,0
"274",4252.74301675978,2923.24022346369,0,2
"275",5385.65656565657,2266.17171717172,1,1
"276",1548.63063063063,3634.18918918919,0,0
"277",4477.5572519084,3688.67938931298,0,0
"278",3200.30588235294,2494.24117647059,0,2
"279",3049.35761589404,2898.10927152318,1,1
"280",4311.04932735426,3847.98206278027,1,1
"281",2041.17829457364,3263.48837209302,1,1
"282",4969.54430379747,1635.74683544304,0,0
"283",2469.15454545455,1389.89545454545,0,0
"284",4616.29743589744,2070.53333333333,0,2
"285",3616.96089385475,4322.44134078212,0,0
"286",3883.17391304348,3137.06211180124,0,0
"287",4570.46315789474,2478.94210526316,0,2
"288",1819.88020833333,4013.671875,0,0
"289",4928.66853932584,3240.44943820225,1,1
"290",2154.09316770186,664.95652173913,1,1
"291",3596.02525252525,1370.97474747475,0,0
"292",3465.16847826087,3643.78804347826,0,0
"293",4287.125,3753.39705882353,0,0
"294",2966.01176470588,2192.51176470588,1,1
"295",2011.69512195122,2225.67682926829,0,2
"296",4924.05263157895,2287.21052631579,0,0
"297",3666.80985915493,307.056338028169,0,3
"298",5479.11320754717,2024.49056603774,1,1
"299",1842.28205128205,977.801282051282,1,1
"300",5363.91240875912,3884.36496350365,1,1
"301",5078.80582524272,3707.63106796117,0,0
"302",5560.4,1754.98888888889,1,1
"303",2620.2967032967,1353.53846153846,0,2
"304",5700.68681318681,2306.54395604396,1,1
"305",3086.3640776699,3681.22815533981,0,0
"306",4993.61038961039,4154.4632034632,0,0
"307",2329.68965517241,4287.37931034483,0,0
"308",2611.11009174312,1891.94495412844,1,1
"309",4002.04294478528,2256.8773006135,0,2
"310",3130.44755244755,2417.62237762238,0,3
"311",3374.50267379679,2180.60427807487,0,1
"312",4214.6577181208,4213.63087248322,0,0
"313",3670.28776978417,831.007194244604,0,3
"314",3307.20625,1472.59375,0,3
"315",4653.09230769231,3047.46923076923,0,0
"316",2498.33576642336,2254.86861313869,0,3
"317",2497.43269230769,1314.77884615385,0,0
"318",2836.14960629921,3775.42519685039,0,0
"319",3569.52564102564,4057.78205128205,0,0
"320",3602.25806451613,1692.98924731183,0,3
"321",4305.95973154362,2523.21476510067,1,1
"322",3297.07692307692,4470.23076923077,0,0
"323",4098.20168067227,2202.28571428571,1,1
"324",3765.44,1492.6,1,1
"325",4286.10769230769,2227.16923076923,0,2
"326",3883.30681818182,3631.25568181818,0,0
"327",2424.95327102804,3790.18224299065,0,0
"328",5368.36363636364,1578.28671328671,0,0
"329",3000.9527027027,865.364864864865,1,1
"330",1679.4854368932,1380.71844660194,1,1
"331",2900.28333333333,2278.43333333333,0,3
"332",2223.24482758621,3417.04137931034,1,1
"333",3982.31050228311,4403.59817351598,0,0
"334",5019.87218045113,3404.42857142857,0,0
"335",2838.79245283019,3908.33490566038,0,0
"336",5514.61739130435,3441.93913043478,1,1
"337",4609.08888888889,782.144444444444,1,1
"338",1437.03883495146,3470.38834951456,0,0
"339",5131.17934782609,2316.74456521739,1,1
"340",4932.01785714286,925.8125,1,1
"341",4638.31730769231,628.423076923077,1,1
"342",2322.13541666667,2271.16666666667,0,3
"343",1917.06976744186,2054.29457364341,1,1
"344",5152.5,4500.64285714286,1,1
"345",5345.22580645161,1937.01612903226,1,1
"346",3567.42857142857,3132.73701298701,0,0
"347",4277.8375,2453.21875,0,1
"348",4353.81294964029,4058.61870503597,0,0
"349",3487.40458015267,3790.90076335878,0,0
"350",4550.18918918919,3976.88108108108,1,1
"351",2795.41317365269,2166.73652694611,1,1
"352",3321.68309859155,2794.71126760563,0,0
"353",2809.34782608696,2731.34782608696,1,1
"354",5395.36585365854,1617.62601626016,0,3
"355",2124.48936170213,2265.78723404255,0,2
"356",5207.47368421053,1577.52631578947,0,0
"357",2500.10638297872,4379.01063829787,0,0
"358",3274.14583333333,1474.92916666667,0,3
"359",2814.62857142857,3076.3,1,1
"360",4731.43636363636,3872.8,0,0
"361",1766.75,3947.02941176471,0,0
"362",5544.79787234043,1589.31914893617,0,3
"363",1840.35922330097,2408.05825242718,1,1
"364",4334.54285714286,3854.48571428571,0,1
"365",4403.41420118343,4102.68639053254,0,0
"366",5429.37086092715,3270.01986754967,1,1
"367",4278.15384615385,1239.05769230769,1,1
"368",2333.56,2085.93333333333,1,1
"369",3479.89595375723,1260.34682080925,0,3
"370",3863.22807017544,2905.9649122807,0,0
"371",1972.44886363636,3906.03977272727,0,0
"372",3716.71111111111,2189.02962962963,0,2
"373",4135.30827067669,3647.12781954887,0,0
"374",2495.77551020408,3229.88775510204,1,1
"375",5522.87719298246,3975.47368421053,0,3
"376",3039.24539877301,3741.29447852761,0,0
"377",1600.98181818182,1762.12727272727,3,1
"378",3284.83050847458,2426.70056497175,0,3
"379",4044.655,3946.33,0,0
"380",5244.31730769231,1068.98076923077,1,1
"381",5597,3611.30201342282,0,3
"382",2187.1198156682,1195.13824884793,0,0
"383",5793.90604026846,2492.29530201342,1,1
"384",1849.6511627907,1254.01550387597,0,2
"385",2403.16981132075,1579.33333333333,1,1
"386",5368.86614173228,3312.00787401575,1,1
"387",4288.75,2385.4358974359,0,2
"388",3741.75806451613,3995.01612903226,0,0
"389",3250.3,4499.58125,0,0
"390",2923.18348623853,3849.28440366972,0,0
"391",5230.44871794872,3904,1,1
"392",2418.95035460993,887.198581560284,0,2
"393",2124.9619047619,2496.55238095238,1,1
"394",3848.07407407407,3977.80555555556,0,0
"395",2510.43137254902,4031.48039215686,0,0
"396",4714.27567567568,3993.42162162162,0,0
"397",1931.83076923077,2264.87692307692,0,2
"398",2040.18285714286,3683.68571428571,0,0
"399",4288.82926829268,2079.70731707317,1,1
"400",4840.80341880342,3693.57264957265,0,0
"401",3712.09523809524,2104.35714285714,0,3
"402",2858.0985915493,3960.07042253521,0,0
"403",3942.32236842105,3838.39473684211,0,0
"404",5489.00546448087,3236.27322404372,1,1
"405",5226.91549295775,4500.36150234742,1,1
"406",5690.94827586207,3366.99137931034,0,0
"407",5211.16393442623,1860.95081967213,0,1
"408",5214.98473282443,1523.25190839695,0,0
"409",5308.85039370079,2960.1968503937,0,2
"410",5572.6996996997,2632.39039039039,1,1
"411",5641.85483870968,3416.41935483871,0,3
"412",3895.0701754386,4219.56140350877,0,0
"413",1887.6091954023,1337.73563218391,0,0
"414",2279.87301587302,2262.80158730159,0,3
"415",4389.37158469945,3505.91803278689,0,0
"416",2886.14864864865,2772.54054054054,1,1
"417",3877.22834645669,1396.92125984252,1,1
"418",2069.75,4300.04054054054,1,1
"419",5378.59685863874,3677.6335078534,1,1
"420",2124.01829268293,3272.80487804878,1,1
"421",2769.14201183432,4556.60355029586,1,1
"422",4043.04945054945,2188.84615384615,0,2
"423",3093.78217821782,2924.70297029703,0,1
"424",4930.60759493671,2847.60126582278,0,3
"425",5666.736,2985.808,1,1
"426",5313.28571428571,4105.97619047619,1,1
"427",2090.76381909548,1865.26130653266,1,1
"428",5474.79333333333,1299.2,1,1
"429",3766.08444444444,4241.35111111111,0,0
"430",5665.95857988166,2239.73372781065,1,1
"431",2480.44525547445,1255.91240875912,0,0
"432",2812.45517241379,3232.71724137931,0,0
"433",2146.85875706215,1225.28813559322,0,3
"434",4824.01526717557,2761.15267175573,0,0
"435",1988.20238095238,2201.42063492063,0,3
"436",4285.49411764706,1173.47058823529,1,1
"437",3602.03846153846,2998.24786324786,0,0
"438",3237.42424242424,683.818181818182,0,3
"439",4283.42631578947,4212.33157894737,0,0
"440",2003.8125,3739.9140625,0,0
"441",3535.93181818182,2447.84090909091,0,0
"442",2552.45535714286,3090.55357142857,1,1
"443",4431.89108910891,2786.43564356436,0,2
"444",2991.3137254902,4546.0931372549,0,0
"445",3771.75,3421.15,0,0
"446",3056.76126126126,3899.57207207207,0,0
"447",3928.65909090909,2014.14772727273,1,1
"448",2233.93430656934,1814.89051094891,1,1
"449",2596.94117647059,703.260504201681,1,1
"450",1506.18018018018,3210.58558558559,1,1
"451",1954.88780487805,2529.6487804878,1,1
"452",4449.44247787611,1558.92920353982,1,1
"453",5885.24324324324,2500.87837837838,1,1
"454",3198.83435582822,3513.30061349693,0,0
"455",3211.54358974359,4396.4,0,0
"456",2048.42727272727,3519.71818181818,0,0
"457",2352.49122807018,3789.56140350877,0,0
"458",5279.29569892473,2821.63440860215,1,1
"459",5509.49222797927,4323.50259067358,0,2
"460",4791.08474576271,2855.1186440678,0,0
"461",3645.71134020619,537.360824742268,0,3
"462",4097.80373831776,1339.56074766355,1,1
"463",4300.39784946237,2966.83333333333,0,2
"464",4831.08974358974,585.410256410256,1,1
"465",4191.71521035599,4234.37540453074,0,0
"466",1982.06701030928,2436.65979381443,1,1
"467",5456.39552238806,2924.50746268657,1,1
"468",2741.27586206897,2425.18390804598,0,3
"469",1710.8046875,1389.3359375,1,1
"470",4381.46496815287,712.28025477707,0,0
"471",4901.8904109589,1136.61643835616,1,1
"472",4865.66233766234,2923.08441558442,1,1
"473",2243.84974093264,3986.58031088083,0,0
"474",4545.92553191489,3704.34397163121,0,0
"475",4960.50769230769,1730.96153846154,0,0
"476",3035.57142857143,3009.48571428571,1,1
"477",4373.22388059701,918.850746268657,0,0
"478",3617.203125,1936.1640625,0,2
"479",2366.29133858268,964.866141732284,0,0
"480",3394.8813559322,4253.15254237288,0,0
"481",5236.09090909091,1581.38961038961,0,0
"482",2442.49740932643,4299.04663212435,0,0
"483",2182.53333333333,4250.14444444444,0,0
"484",5010.45378151261,815.588235294118,1,1
"485",5353.64028776978,3993.4964028777,1,1
"486",2224.49315068493,918.986301369863,0,0
"487",2763.68789808917,4004.5923566879,0,0
"488",2128.01149425287,4223.12643678161,0,0
"489",4851.41071428571,3192.36607142857,0,0
"490",5835.80597014925,3313.61194029851,1,1
"491",2745.01923076923,1607.25,1,1
"492",5207.66438356164,3620.06849315068,1,1
"493",4868.72602739726,2509.49315068493,0,2
"494",4834.30588235294,2935.18823529412,0,1
"495",3684.06106870229,1233.68320610687,1,1
"496",2529.26553672316,632.062146892655,0,1
"497",5448.45945945946,4260.74054054054,0,2
"498",2875.07848837209,2577.48837209302,0,3
"499",4064.23880597015,2427.15671641791,0,3
"500",2985.704,882.576,1,1
"501",5053.12359550562,2377.58426966292,0,0
"502",4306.0720338983,2149.25,1,1
"503",5462.19696969697,2790.30303030303,1,1
"504",3804.03333333333,2161.26666666667,0,3
"505",1860.48701298701,3952.73376623377,0,0
"506",4094.94736842105,1129.48421052632,1,1
"507",4813.21186440678,1250.65254237288,1,1
"508",3769.00341296928,2128.95563139932,0,2
"509",2568.41666666667,1678.3,1,1
"510",5420.39230769231,2326.69230769231,1,1
"511",2269.62962962963,3427.0113960114,1,1
"512",1936.97549019608,4064.20098039216,0,0
"513",1580.95918367347,1950.83673469388,0,1
"514",3930.31325301205,1367.63855421687,1,1
"515",2704.55454545455,2780.22727272727,1,1
"516",1747.86021505376,1233.83870967742,0,3
"517",3818.8,972.915384615385,0,3
"518",5715.2,3840.94545454545,0,3
"519",4035.35632183908,482.218390804598,0,3
"520",2944.66666666667,522.31746031746,0,3
"521",5438.70149253731,4171.64552238806,0,3
"522",2198.68333333333,2861.01666666667,1,1
"523",5694.12048192771,2097.89156626506,1,1
"524",4118.24747474747,3008.72222222222,0,0
"525",5740.28070175439,3203.50877192982,1,1
"526",3258.76335877863,3231.29007633588,0,0
"527",5428.49264705882,1800.04411764706,1,1
"528",2009.04444444444,2206.43333333333,0,0
"529",3292.5243902439,3024.12195121951,0,0
"530",2832.84472049689,660.751552795031,1,1
"531",2679.9175257732,2207.59793814433,0,2
"532",1601.47972972973,2063.13513513514,0,2
"533",5556.65853658537,3421.81300813008,1,1
"534",1781.63333333333,1423.13333333333,0,2
"535",3445.66847826087,2438.47826086957,0,0
"536",2740.08720930233,2339.8023255814,0,0
"537",3926.24621212121,2654.64015151515,0,0
"538",4946.3956043956,1283.59340659341,1,1
"539",4941.42857142857,1474.86607142857,1,1
"540",2495.125,2997.99375,1,1
"541",3633.18099547511,4330.48416289593,0,0
"542",4971.52991452991,4466.83760683761,0,0
"543",3336.9203539823,3022.26548672566,0,0
"544",3041.24285714286,3195.27142857143,0,0
"545",4734.82352941176,1046.4064171123,1,1
"546",2389.31927710843,832.590361445783,1,1
"547",3214.08287292818,3952.69060773481,0,0
"548",5187.90666666667,2396.57333333333,1,1
"549",4823.69672131148,4266.55737704918,0,0
"550",4617.6095890411,920.582191780822,1,1
"551",4047.07142857143,3616.32467532468,0,0
"552",4537.59712230216,1292.67625899281,1,1
"553",3323.98,4378.3,0,0
"554",5550.26775956284,2207.77595628415,1,1
"555",4557.4966442953,480.969798657718,1,1
"556",3554.96484375,1835.30859375,0,2
"557",3184.65,3055.355,0,0
"558",3062.54193548387,1319.82580645161,0,3
"559",4929.26178010471,1706.21989528796,0,0
"560",3780.34529147982,4508.12107623318,0,1
"561",2161.55405405405,1115.45945945946,0,0
"562",3527.88732394366,1355.76056338028,0,3
"563",5702.25531914894,2138.15957446808,1,1
"564",3647.30833333333,1254.36666666667,1,1
"565",3774.20224719101,1586.38202247191,1,1
"566",4569.17171717172,1629.69696969697,1,1
"567",2604.90551181102,2644.45669291339,0,0
"568",3612.0303030303,3206.17171717172,0,0
"569",3380,3950.41610738255,0,0
"570",5536.84782608696,2956.72826086957,1,1
"571",3188.43055555556,4436.61111111111,0,0
"572",4006.81481481481,4083.77777777778,0,0
"573",1566.73846153846,2954.46923076923,1,1
"574",2002.46524064171,1014.55614973262,0,3
"575",4995.75,3642.72619047619,0,0
"576",2633.39166666667,4343.56666666667,0,0
"577",3258.41463414634,2777.34959349594,0,0
"578",2343.28301886792,864.31320754717,0,2
"579",4023.6369047619,675.255952380952,0,3
"580",4671.17333333333,3924.92,1,1
"581",3468.80184331797,4414.67741935484,0,2
"582",5279.71739130435,2007.57608695652,1,1
"583",2525.93396226415,654,1,1
"584",4053.60305343511,3481.09923664122,0,0
"585",4540.28440366973,4497.01834862385,1,1
"586",3078.36641221374,3374.34351145038,0,0
"587",5414.32710280374,1072.23364485981,1,1
"588",3750.15189873418,4306.51265822785,0,0
"589",3562.93023255814,1527.7519379845,0,3
"590",4800.2633744856,1048.18930041152,1,1
"591",3052.18691588785,2435.58411214953,0,3
"592",1970.8431372549,4210.62745098039,0,0
"593",1705.94505494505,1133.65934065934,1,1
"594",3685.75280898876,1458.86516853933,1,1
"595",2588.1746031746,937.952380952381,1,1
"596",5626.78985507246,2102.3115942029,1,1
"597",5263.76991150443,1675.24778761062,0,3
"598",4539.45859872611,2821.25477707006,0,2
"599",3811.17777777778,3701.06666666667,0,0
"600",1557.33333333333,2123.1746031746,0,2
"601",1755.65625,1695.66875,1,1
"602",1426.55284552846,1828.08943089431,0,0
"603",1824.43333333333,1433.47777777778,0,2
"604",2175.04964539007,3143.97163120567,1,1
"605",1698.55,2064.68,0,2
"606",4696.27672955975,967.471698113208,1,1
"607",1499.45378151261,3163.49579831933,1,1
"608",5526.05303030303,1825.96212121212,1,1
"609",1790.5046728972,1294.6261682243,0,3
"610",4272.70945945946,4227.95945945946,0,0
"611",5033.50746268657,1194.02985074627,1,1
"612",4680.52112676056,882.647887323944,1,1
"613",4763.60975609756,4215.94308943089,0,2
"614",1385.38888888889,2032.27777777778,0,3
"615",3702.04430379747,4034.08860759494,0,0
"616",1523.024,2574.08,1,1
"617",3626.14792899408,825.721893491124,0,3
"618",3356.30392156863,3578.96078431373,0,0
"619",4564.79617834395,2522.98089171975,1,1
"620",5454.33516483516,2570.21978021978,1,1
"621",4384.51666666667,1024.48333333333,1,1
"622",2325.81151832461,804.282722513089,0,0
"623",4909.14173228347,1228.9842519685,1,1
