mclust,x,y
2,4140.24285714286,1110.74285714286
1,5754.48795180723,2961.4518072289197
1,5075.01587301587,1717.49206349206
4,4078.822784810129,3015.8670886075897
1,5159.60317460317,3040.5873015873
1,3364.6862745097997,1957.90849673203
1,5724.28925619835,3501.1322314049603
4,4973.99310344828,2169.0896551724104
1,5575.72435897436,3559.6794871794896
2,4589.721739130429,3878.3652173913
1,1796.0753138075302,3064.3389121338896
2,4288.870503597121,1092.5107913669099
1,4712.91836734694,4207.1428571428605
1,2651.2941176470604,2312.22794117647
3,2450.56603773585,1876.28301886792
1,5837.65625,3279.953125
1,5788.14678899083,2370.8623853210997
1,4763.39413680782,2031.1368078175897
3,3909.27559055118,4672.56692913386
1,4803.73228346457,3081.72440944882
1,2409.6393442623003,941.049180327869
2,5071.3571428571395,1304.82142857143
3,5012.7533333333295,1289.65333333333
1,5134.2925170068,1638.9727891156501
4,3348.7868852459,1511.1475409836098
1,4435.99579831933,3103.85714285714
1,5849.6,3372.15185185185
1,2752.1111111111104,4265.4177777777795
4,4560.15486725664,3636.20353982301
4,3594.1705426356602,2839.75968992248
3,5368.41206030151,3182.95477386935
1,5499.651685393261,2230.3595505618
1,4644.01550387597,3762.4263565891497
1,3093.06081081081,4380.46621621622
4,4307.662698412701,3155.18650793651
4,3784.6524822695,4154.88652482269
4,3894.46385542169,2866.56024096386
1,4045.6097560975604,2076.30487804878
4,3225.9606299212605,1271.5118110236199
2,2157.9763779527602,2001.0
3,3651.7333333333295,3356.45
1,1652.6083916083899,4051.00699300699
1,5585.98245614035,3378.0
1,4087.5161290322603,947.341935483871
1,5733.66489361702,2083.62234042553
1,2917.1818181818203,4102.19008264463
4,3594.35454545455,2017.70909090909
1,2482.0700389105104,1209.78988326848
1,1858.3892215568899,3653.9700598802397
1,2832.76354679803,3398.81280788177
3,4820.46913580247,617.030864197531
2,2446.95161290323,841.833333333333
3,4327.1839080459795,1254.0977011494301
1,3934.87982832618,2523.81115879828
1,5545.66666666667,1325.05797101449
1,2495.75974025974,2050.1038961039003
2,1910.875,4288.458333333329
3,2441.04929577465,2646.3309859154897
1,2360.43558282209,2338.0981595092003
1,2067.95041322314,1792.57024793388
1,5503.0737704918,1468.31147540984
1,2971.712,524.744
4,3365.68902439024,2652.17073170732
1,5100.113636363641,3265.65340909091
1,5396.07462686567,2254.84328358209
1,4840.359375,4322.546875
3,4705.710691823901,1513.88050314465
4,3517.72448979592,4197.224489795921
1,5187.3967611336,2584.6032388664003
2,5793.89380530973,2400.59734513274
2,2501.58823529412,1468.8
3,4100.33962264151,4615.29245283019
1,5510.0,2678.75257731959
4,4028.232,3486.0
3,2577.03191489362,440.82978723404295
1,1753.3064516129,1374.27419354839
1,5917.79310344828,2668.1724137931
4,4984.00452488688,3852.4027149321296
3,3940.9032258064503,1302.63440860215
4,3506.59146341463,1805.8414634146302
4,4597.62809917355,3409.9173553719
1,3004.5337078651696,961.9550561797749
3,2604.52,901.14
1,5281.303571428571,1909.57142857143
1,4795.1170212766,4391.6170212766
1,5171.928571428571,2015.4489795918398
1,3322.43915343915,4326.70899470899
1,5390.29752066116,4297.20661157025
1,5127.43786982249,2486.42603550296
1,2091.60869565217,1049.64492753623
2,5738.375,3141.15833333333
4,3370.69718309859,4087.80281690141
1,5654.738219895289,3983.8324607329796
1,1391.94444444444,2447.09722222222
1,5635.18656716418,2152.5
4,3570.2105263157896,867.010526315789
1,3863.9844961240296,781.1550387596901
3,4611.28220858896,1827.84662576687
1,4694.35353535354,3907.1414141414098
1,4200.85981308411,2278.91588785047
1,5728.90540540541,2905.30405405405
4,4506.415094339621,3390.0754716981105
1,2841.0469798657696,4547.288590604029
1,5673.8888888888905,1733.55555555556
1,2059.4674556213,2433.96449704142
1,2928.76785714286,4538.42261904762
1,4805.99074074074,1809.4444444444398
1,4454.27611940299,2092.5223880597
2,5505.6171875,3525.0390625
1,4245.363636363641,4322.52727272727
2,4649.15862068966,3985.0068965517207
1,4447.5,2429.93103448276
1,5620.04,3442.9840000000004
4,4775.57407407407,3544.8888888888896
1,2671.6336633663395,1269.8811881188099
1,3630.96923076923,4036.4
4,3749.8223684210498,4140.026315789471
1,5516.814814814809,1893.0740740740698
1,5985.17322834646,2458.12598425197
2,5082.5,917.211382113821
4,3486.7074829932,2822.82993197279
1,2388.5748031496105,3654.6377952755897
3,4879.02424242424,1307.93333333333
1,5428.468531468529,1969.1958041957998
3,1985.9801980198001,1802.4306930693103
1,2310.91129032258,3471.7338709677397
1,4803.983050847461,3109.2372881355896
1,5093.31400966184,2255.83574879227
1,2283.25735294118,4276.85294117647
4,4880.28048780488,2406.64634146341
1,1685.0857142857099,4140.514285714289
1,2677.1455399060997,2268.67136150235
3,4130.55029585799,4587.508875739651
1,5578.419354838709,4003.7419354838703
3,2425.68292682927,1832.8048780487802
3,4318.78313253012,1438.3734939759
4,4244.31205673759,2644.1631205673802
3,2516.74331550802,2897.96256684492
1,2138.5780141844,4359.003546099289
3,2864.8219178082204,839.465753424658
1,3008.6995073891603,3398.10344827586
3,4643.77049180328,864.9344262295081
1,5827.88709677419,1816.8870967741898
3,1744.1974789916,3161.36554621849
4,5067.07627118644,4010.7796610169503
1,5125.67901234568,3516.59259259259
1,1920.3220338983103,2337.92655367232
2,4723.46788990826,4386.42201834862
1,1678.09160305344,4125.83969465649
1,3628.0365853658504,4097.73780487805
4,4923.9402173913,4136.41847826087
1,1598.95789473684,3922.65789473684
3,5765.01315789474,1853.9473684210502
1,2439.62978723404,4255.89361702128
1,1312.1975308642,2028.1111111111102
1,3877.60795454545,4372.3125
4,3374.1458333333303,1479.46527777778
1,2031.5487804878,856.841463414634
1,1778.75280898876,3916.37078651685
1,1809.0454545454502,3684.36363636364
1,4140.58974358974,2288.47863247863
1,3551.9666666666703,1716.85
3,1628.5700934579402,2964.3831775700896
1,2945.43076923077,2470.93846153846
1,2130.5503875969002,853.558139534884
1,2091.5520833333303,2494.2291666666697
3,2882.12151898734,2809.81772151899
1,2104.27586206897,1088.1724137931
3,2783.41176470588,869.336134453781
1,4855.48736462094,3211.4296028880894
4,4357.22131147541,2401.32786885246
3,4521.7318435754205,1071.7374301676
2,4064.79020979021,4485.4545454545505
1,3626.02285714286,4540.434285714289
4,3108.68085106383,3636.3138297872297
4,4542.41346153846,3354.3461538461497
1,2906.925,3289.8
4,4960.03174603175,2497.14285714286
1,4790.70434782609,1543.46956521739
3,5158.20731707317,3537.3414634146297
4,4702.536764705879,2262.875
3,1675.28085106383,2634.55744680851
3,5023.75630252101,1126.8823529411802
1,3306.1132075471696,4221.283018867921
1,5085.3714285714295,2366.78095238095
4,5024.69343065693,4089.5401459853997
2,3097.4270833333303,3153.8645833333303
1,4251.50526315789,3010.87368421053
1,4848.3642384106,2766.9403973509898
3,5243.366863905329,3995.26035502959
4,2620.38666666667,3971.1133333333296
1,5664.419354838709,3755.4838709677397
1,4930.81168831169,4502.85064935065
3,2420.84666666667,1767.06
1,1347.3006993007,1914.11188811189
4,3638.01298701299,1805.8051948051898
3,2699.9324324324302,3024.02252252252
4,3348.14285714286,2909.7936507936497
1,5202.6261682243,2407.2056074766397
1,2092.89682539683,2450.78571428571
3,4360.81707317073,1587.78048780488
2,2778.9942857142896,3121.12
1,5663.75454545455,2801.08181818182
4,3685.0202702702704,3498.92567567568
3,5116.5,1213.47457627119
1,2546.57,3546.225
1,5826.525,3195.59375
1,5557.51587301587,2643.62698412698
1,4731.56226415094,2690.56226415094
3,4097.55089820359,1240.4251497006
3,2136.82558139535,1871.51744186047
4,3717.9548387096797,2533.46451612903
4,3247.62631578947,3699.09473684211
1,4789.22891566265,2616.78313253012
1,1518.86842105263,1467.69298245614
1,4036.5291005290997,2278.37037037037
4,3356.3809523809496,3484.3174603174602
1,4473.80672268908,1499.0756302521
4,4766.41772151899,3603.26582278481
1,5516.5612244898,1765.27551020408
1,5057.771428571429,4514.014285714289
1,2564.359375,2578.8984375
1,2400.91791044776,2180.17910447761
2,2663.34934497817,4530.94323144105
4,2989.7022900763395,2573.08396946565
2,3040.27702702703,911.277027027027
1,5111.411764705879,3126.39705882353
2,4597.848,3938.032
1,1932.23,3881.84
1,3133.22131147541,3069.9098360655703
4,4960.89898989899,1899.4444444444398
1,5141.67021276596,1411.20212765957
1,5137.9183006535995,4435.24836601307
4,4953.39534883721,4150.60465116279
1,2179.81538461538,777.4461538461541
1,4427.52941176471,2598.99019607843
4,5110.55089820359,1790.7604790419198
1,4929.12658227848,2794.06329113924
1,3994.43661971831,3625.8732394366207
1,3795.0931677018602,3708.9254658385103
1,3167.2083333333303,3884.6597222222204
1,5622.60563380282,2502.1126760563398
1,2202.63309352518,4110.8920863309295
3,2647.3076923076896,1897.92307692308
1,2541.4675324675304,2264.62337662338
3,2075.0,3054.2131147541
1,2008.41791044776,1732.0895522388098
1,2352.98657718121,921.93288590604
1,3046.96183206107,2920.42748091603
1,3171.59649122807,3234.37719298246
1,4833.24137931035,1736.63448275862
2,5257.06194690266,3163.06194690265
1,2406.5064935064897,4052.59090909091
1,1996.91275167785,2184.44295302013
1,5472.65079365079,2733.56349206349
1,4385.80310880829,4240.310880829021
4,5145.96449704142,2824.94082840237
2,2432.48920863309,2071.52517985612
4,3849.0714285714294,2471.71428571429
2,3466.7868852459,4592.60655737705
1,5277.907407407411,1764.49537037037
2,1732.72881355932,1139.27966101695
4,4281.34494773519,4244.45644599303
1,5380.94366197183,1305.28169014085
1,5172.52941176471,2661.94117647059
1,1748.66666666667,2282.77160493827
1,2206.99275362319,4191.81884057971
1,1847.1925133689801,3816.2620320855603
1,2392.0714285714303,2032.42142857143
3,5246.735849056599,1300.85849056604
1,5013.41891891892,2358.45945945946
1,1899.4864864864899,2509.11351351351
1,5375.93220338983,4164.93785310734
1,3176.43333333333,705.133333333333
1,4094.4520547945203,4324.5433789954295
3,2673.3888888888896,3011.63492063492
4,5097.953947368421,3056.5
1,2584.84210526316,3684.3508771929796
2,1870.20408163265,976.510204081633
1,2624.4450867052,1461.7976878612699
1,2681.8028846153798,4399.51442307692
3,5257.26523297491,4508.40501792115
2,2127.3333333333303,3450.1929824561403
2,4509.88271604938,4036.63580246914
4,4307.73484848485,2619.0303030303
1,3165.0276243093895,1824.5911602209899
1,4981.94782608696,1587.24347826087
2,2335.79090909091,3342.72272727273
3,5325.057894736839,3606.9
1,3933.9774436090206,516.06015037594
3,2583.23720930233,2898.37674418605
1,2457.12867647059,3722.03308823529
1,4938.08275862069,2599.75172413793
4,3885.1840796019897,2759.5621890547304
2,4252.28048780488,2169.0487804878
4,3433.9793814433,2560.21134020619
1,5351.23357664234,3259.95620437956
2,5261.68217054264,3178.11627906977
4,3750.7088607594897,4231.3354430379795
4,5035.69130434783,2434.50869565217
1,2395.35684647303,3751.3360995850603
2,4252.588652482271,4495.56737588653
3,2595.95161290323,2773.8172043010804
4,3293.75714285714,2620.07857142857
1,1783.83333333333,1194.95555555556
1,3656.20087336245,1073.1135371179
4,3424.2303030303,3096.99393939394
4,3622.65420560748,1951.5420560747698
1,1543.1623931623901,2408.4358974359
2,2390.7663551401897,852.85046728972
3,4605.77981651376,1376.5688073394501
1,1865.92857142857,2702.41071428571
1,2484.7111111111103,2536.77037037037
2,4294.42580645161,2165.72903225806
4,2670.57931034483,2539.66896551724
3,1594.88785046729,1692.69158878505
1,2594.23529411765,3506.47058823529
1,2470.9068627451,3376.9362745097997
1,5237.93150684932,3075.6095890410998
4,3304.6785714285697,1382.25892857143
1,4207.37320574163,4077.2105263157896
1,2900.77459016393,2432.5
3,1466.86713286713,1570.1888111888097
1,5666.87373737374,3913.91919191919
3,2676.14146341463,1591.2731707317098
4,3922.36507936508,2284.8888888888896
1,4358.27710843373,2827.1265060241
2,1900.1939163498103,959.1064638783271
1,3261.05555555556,3270.1111111111104
1,5789.36904761905,3131.1666666666697
2,4601.8295454545505,3827.6931818181797
1,4973.72794117647,1490.5
3,4450.342465753421,1647.49315068493
1,2790.1524390243894,4434.9939024390205
4,2989.52054794521,3574.47945205479
4,4728.18852459016,3051.58196721311
1,1985.50993377483,1178.0331125827802
1,4264.41025641026,1017.70695970696
3,3623.0253807106606,4681.71573604061
1,3919.55909090909,612.636363636364
3,3852.7804878048796,1578.1544715447199
1,5702.62406015038,3067.85714285714
1,2454.53691275168,2447.5033557047
1,4457.3243243243205,3059.8378378378397
1,2916.48351648352,2827.94505494505
1,3460.93103448276,2257.37931034483
1,4824.86776859504,2569.22314049587
1,4115.9417475728205,4364.6553398058295
2,2878.14159292035,1239.7079646017698
2,1288.1059602649,1913.12582781457
4,5001.34117647059,3586.1529411764704
4,5168.1059602649,1827.1456953642398
1,2860.61497326203,2664.82887700535
3,5472.4622641509395,1386.98113207547
1,1990.4812030075198,4042.9774436090206
1,5801.6962962963,3518.6074074074104
1,5248.8012048192795,1254.96987951807
1,2811.92899408284,3598.77514792899
4,4646.87165775401,2304.05882352941
2,4191.54326923077,2181.3173076923104
4,3064.9898989898998,4024.39393939394
1,2294.87234042553,4345.84042553191
1,2378.17283950617,3806.0
1,3460.71830985915,2024.5727699530498
1,4825.08196721311,2390.55737704918
1,5551.1048951049,4110.57342657343
2,1315.5340909090899,1899.05681818182
3,4586.96571428571,1187.57142857143
1,5149.47717842324,2403.60580912863
3,2940.20253164557,2898.57594936709
4,3639.32627118644,2638.83898305085
1,4638.4954128440395,2408.7614678899104
1,5589.13483146067,1408.1348314606698
3,5288.30909090909,3271.23636363636
4,4465.034883720929,2346.51162790698
1,3285.155,863.27
1,3719.52093023256,2807.7581395348802
3,2755.675,758.466666666667
1,5005.35616438356,3052.79452054795
1,1845.49152542373,1151.98305084746
1,5111.202127659571,2253.31914893617
3,2122.31952662722,3084.16568047337
1,5843.61739130435,2531.45217391304
1,2196.73722627737,839.802919708029
1,2312.1673306772896,4142.25099601594
3,4888.85897435897,636.717948717949
2,4576.75796178344,3892.38853503185
1,2868.30061349693,3711.92024539877
1,2733.77011494253,2606.9195402298897
1,3401.3333333333303,1078.94666666667
1,1623.0088495575199,3082.47787610619
1,2315.8612716763,3455.1676300578
3,2095.83193277311,4376.95798319328
2,5397.18,1239.79333333333
1,3337.96202531646,489.367088607595
2,4590.96202531646,3859.73417721519
1,4263.18032786885,832.704918032787
4,3544.20224719101,1950.94382022472
2,5508.29411764706,3334.1960784313696
3,5387.52348993289,1979.13422818792
1,4671.170370370371,2815.17777777778
1,2765.21527777778,2779.34375
1,5231.309941520471,1428.9649122807
2,5204.86554621849,4078.1008403361297
1,4068.4857142857104,4432.28571428571
1,2538.7708333333303,4106.125
1,3070.8857142857105,3908.3785714285705
1,3705.73056994819,2911.64766839378
1,4485.0,2843.67213114754
4,4347.72093023256,3497.1627906976696
1,3690.4925373134297,3873.41791044776
1,5099.68674698795,3415.3734939759
1,4812.427083333329,2593.1979166666697
4,3259.28934010152,1531.93401015228
1,2443.4862385321103,2193.11926605505
4,3995.1021897810206,3546.7226277372297
1,5042.27731092437,2811.29411764706
1,1695.81,2035.82
1,3534.4708333333297,4403.783333333329
1,2698.66279069767,618.0930232558139
1,2872.71957671958,4154.69841269841
1,5214.92452830189,3086.4339622641496
4,3358.33561643836,1000.9452054794501
1,5845.65853658537,2786.4634146341496
4,3455.6,2976.6
1,5798.48979591837,2963.36734693878
1,2826.78676470588,2686.3860294117603
2,4614.23684210526,4092.90789473684
1,2822.2756410256397,2444.0576923076896
3,4736.61971830986,1556.7605633802802
3,4218.340540540539,1510.96216216216
1,4727.43859649123,3980.26315789474
1,4106.0,1683.15178571429
1,5534.11688311688,2163.0324675324696
3,4524.21014492754,1523.2681159420301
1,3709.36363636364,4333.011363636359
1,3206.92592592593,888.899470899471
1,3401.63043478261,4451.58152173913
1,1785.87417218543,1366.8940397351
1,1530.5447154471499,3265.82113821138
3,4445.68691588785,1939.9205607476601
1,2712.72307692308,4209.4538461538505
3,1626.30177514793,1775.9940828402398
1,4060.51111111111,3874.1222222222204
1,1763.3671875,4124.0859375
1,4341.42056074766,3731.5887850467298
1,2154.6239316239303,3766.7991452991496
1,3225.0752688171997,3188.55913978495
1,1997.5637583892603,1396.91275167785
1,5468.0742857142895,3084.54285714286
2,3344.60638297872,2033.1117021276602
1,5145.775193798449,2322.1705426356602
3,3788.01030927835,567.40206185567
1,2028.6382978723398,1371.1702127659598
1,5045.448275862071,2361.91379310345
3,3275.96739130435,907.1739130434779
4,5006.447916666671,2399.78125
1,5540.148514851479,2636.77227722772
3,4486.52173913044,1155.93043478261
4,4967.8275862069,3625.60344827586
4,3719.7295597484294,3677.9874213836497
1,4233.39603960396,1021.62376237624
1,2118.41121495327,1038.5700934579402
1,4616.30487804878,1263.0487804878
1,2402.64772727273,3402.4431818181797
1,4781.492957746479,1961.9014084507
1,5031.29591836735,1211.64285714286
1,5173.70588235294,3087.5686274509803
1,5025.82383419689,1392.4715025906698
1,5592.024390243901,1288.83739837398
1,3866.26530612245,3691.9285714285706
1,5180.07746478873,1693.65492957746
1,3640.7480314960603,1080.45669291339
3,4334.43386243386,1271.0952380952401
1,3119.51798561151,1320.8848920863302
1,2429.86187845304,4376.4364640884005
3,4067.5440414507793,1298.54922279793
1,4516.88268156425,2041.02793296089
2,2347.09770114943,2094.5172413793102
1,2254.7088607594897,839.683544303797
1,2873.84210526316,4170.51461988304
1,4245.00854700855,2725.35042735043
3,2289.5,2635.00714285714
1,3351.81286549708,3077.2105263157896
4,5016.70503597122,3252.5467625899296
1,5175.07978723404,2385.35106382979
1,3606.6133333333296,4156.126666666671
1,4130.6204379562,3771.9124087591204
4,3475.18614718615,3161.9653679653698
1,3303.39751552795,835.546583850932
2,2560.36866359447,4435.94930875576
1,3439.7350993377504,1175.96026490066
4,3762.625,3445.734375
1,5723.98895027624,2635.04972375691
3,4017.9807692307704,1915.0641025641
1,5622.027777777779,2166.9583333333303
1,3173.6037735849104,3378.6603773584898
2,2439.8622754491003,3244.8622754491
3,4312.49593495935,1174.47967479675
1,2232.1804511278197,1242.33082706767
1,1831.7152317880802,1817.07284768212
1,6011.893939393941,2401.04545454545
1,5445.474074074071,1195.07407407407
1,4156.05325443787,991.792899408284
2,2796.67630057803,3128.08092485549
1,5147.21768707483,908.789115646259
3,3907.4129032258097,1491.9548387096802
4,4794.149659863951,2838.03401360544
4,5070.97701149425,2643.65517241379
3,3069.1514084507003,1802.0387323943698
3,2472.74609375,2624.38671875
3,4793.8928571428605,934.95
1,5089.2962962963,1119.56296296296
3,1774.4593023255802,2769.98255813953
1,4146.306666666671,1095.7533333333301
1,3166.8450704225397,4404.64788732394
1,4412.4655172413795,1249.77586206897
1,4653.70175438596,2785.56140350877
4,5046.2950819672105,1976.82786885246
1,4065.1584158415794,2683.7524752475197
1,2808.30456852792,2419.6091370558397
1,4224.77192982456,2821.36842105263
4,4354.07627118644,3432.7627118644104
1,3025.03726708075,2858.63354037267
1,2033.3043478260897,4124.11180124224
1,2482.5089285714303,1377.39285714286
3,1658.71428571429,2881.9404761904802
1,1636.7985074626902,3233.4253731343297
1,3158.1449275362297,628.115942028986
1,4590.94160583942,3123.18248175183
2,4507.721088435371,3828.86394557823
1,4758.51020408163,2652.14795918367
1,3475.0252100840303,573.210084033614
1,2720.8143712574897,2305.16766467066
1,3797.1153846153798,4399.134615384621
3,5396.52671755725,3623.10687022901
1,2122.52845528455,1341.28455284553
4,4495.70388349515,2323.6067961165
1,4511.29523809524,4499.20952380952
1,4013.5431034482795,2236.55603448276
1,5938.76363636364,2204.4
1,3478.26751592357,487.050955414013
2,1427.39603960396,3089.9900990099
3,4789.16766467066,1117.05389221557
1,2337.49056603774,1775.46226415094
3,5565.686746987951,1465.40963855422
1,4872.127272727271,2562.73333333333
4,3416.8372093023304,4071.98604651163
3,1506.4265734265698,1453.88111888112
4,3517.10559006211,2756.39751552795
2,3490.5252525252504,4597.89898989899
1,3907.42528735632,795.7471264367821
1,1833.63392857143,3741.0625
1,3086.05223880597,645.664179104478
1,5413.76712328767,2147.26712328767
4,3769.95384615385,3365.3461538461497
1,3272.6515151515196,3203.97727272727
3,1646.1754385964903,4229.45614035088
4,3709.03726708075,2209.0745341614897
1,3004.49275362319,4445.88405797101
1,3557.73949579832,1060.76470588235
1,2333.0,4065.48226950355
3,1821.37073170732,3105.2780487804903
4,4021.19047619048,3117.7619047619
4,5233.28402366864,1669.4733727810699
1,3246.1031746031704,3801.0
1,4608.86896551724,2606.76551724138
1,2021.04166666667,3540.9027777777796
3,1883.4337349397601,2841.2008032128497
3,4035.82653061224,1841.3316326530603
3,5310.36153846154,3688.3461538461497
1,3561.01538461538,1274.73846153846
1,1976.47368421053,4244.41052631579
1,3690.81974248927,4006.81974248927
1,1666.49720670391,2425.49162011173
4,3462.23976608187,3096.52046783626
1,2498.6229508196698,890.491803278689
4,4289.96428571429,3237.6517857142894
4,4934.1,2451.6
1,2498.00925925926,980.648148148148
2,4903.303571428571,1397.44642857143
1,1322.20212765957,2256.32978723404
1,3533.39473684211,1390.06578947368
1,2669.32535885167,3696.45454545455
2,3876.81976744186,1125.8488372093
3,5774.593406593411,1651.6043956044
1,4631.61682242991,2065.7663551401897
1,4641.609375,2581.5104166666697
1,3197.2659574468103,2413.47872340426
1,5453.93296089386,4318.38547486034
3,2666.41379310345,474.666666666667
1,5823.01265822785,1802.1265822784803
2,2040.01923076923,1518.41666666667
1,4136.21052631579,1632.7789473684197
1,1928.9350649350602,1404.3831168831198
3,2506.1367924528304,3046.1839622641496
2,4281.49425287356,2109.0574712643697
1,5689.490683229809,2468.91925465838
1,5550.735537190079,3763.8016528925605
2,5491.04761904762,3876.0158730158705
3,4407.5980861244,1318.28229665072
1,1832.5735294117603,2379.62867647059
1,5002.5875,1554.14375
2,1377.6015625,2523.4609375
4,3363.82716049383,4159.74074074074
1,3817.7009345794395,2053.65420560748
4,4048.98598130841,2835.8738317757
2,5429.803921568629,1172.25490196078
2,2612.36551724138,4414.413793103449
1,1324.48780487805,2170.60975609756
1,5475.666666666671,2781.21621621622
1,3375.76023391813,2129.5672514619896
4,2954.0505050505,3850.3434343434296
1,4462.73295454546,2532.85795454545
1,1325.8589743589698,2762.3589743589696
1,2920.93103448276,910.597701149425
1,3995.05555555556,3828.31111111111
1,4154.53784860558,1349.84462151394
1,4946.1864406779705,2615.81355932203
4,2956.13333333333,1407.3142857142902
1,2492.15267175573,1279.8167938931301
1,4128.034883720929,1031.48837209302
1,2438.65909090909,4149.10606060606
1,5582.88524590164,1663.36065573771
1,2614.12021857923,4348.3825136612
1,3129.87557603687,919.7834101382491
1,4462.10344827586,3679.6827586206896
1,4377.96,1411.31
1,2550.55319148936,2295.9042553191503
1,2924.40930232558,4232.71627906977
4,4010.9838709677397,2886.0376344086
3,2395.93714285714,1801.57714285714
1,3156.36470588235,3374.5764705882398
3,4386.527173913039,4393.20652173913
2,4615.2091254752895,737.4030418250951
1,2449.3841059602696,649.496688741722
1,2187.46209386282,1042.7653429602901
1,5558.54411764706,3735.47058823529
1,3339.51149425287,2298.8103448275897
3,3100.66341463415,2223.99512195122
1,3492.43684210526,1369.69473684211
1,5278.08955223881,2260.79104477612
1,3264.26171875,3110.703125
1,1956.125,3913.1875
3,2990.5238095238105,1651.17142857143
3,4201.65034965035,1662.4195804195801
2,4529.328125,889.0078125
1,4126.84615384615,961.524475524476
1,5614.13414634146,3345.64634146341
1,4494.6875,719.354166666667
1,3129.3214285714303,3156.2916666666697
3,1411.11038961039,2592.01948051948
4,3356.79831932773,2742.5714285714303
1,3152.22480620155,1910.33333333333
3,5288.121019108279,3906.3949044585997
2,5486.72527472528,3719.95604395604
1,2205.38194444444,4443.729166666671
1,4061.5514403292204,3703.87654320988
1,3815.1505376344103,453.193548387097
1,4949.74257425743,2754.9504950495
1,5595.20588235294,2756.12352941176
3,2253.2009345794395,3147.1448598130796
1,1304.1455399061,1839.67605633803
4,5035.113636363641,3055.51136363636
1,3726.3701298701294,1933.5519480519501
1,5637.79487179487,3435.94871794872
2,3007.74789915966,902.3109243697479
4,4975.06703910614,1906.71508379888
1,2755.81294964029,2274.0647482014397
1,2305.46385542169,4197.46385542169
2,3627.02824858757,4522.89830508475
3,2897.51231527094,1944.90640394089
1,1453.67669172932,3558.6390977443602
1,2321.73333333333,1282.6814814814802
1,1686.44186046512,3649.83720930233
1,5207.27272727273,1593.2969696969699
3,3943.61271676301,1209.74566473988
1,2099.10091743119,2658.6330275229398
1,5108.972477064221,4107.100917431189
1,4181.85474860335,1062.05586592179
1,5545.219512195121,2192.1219512195103
1,5576.08450704225,3363.7464788732395
2,2872.20224719101,3141.3595505618
1,5436.276836158189,1505.83050847458
1,2499.6847826087,4404.027173913039
3,4570.25462962963,1164.54166666667
1,5229.7808219178105,2169.41095890411
4,4941.77840909091,1984.0284090909101
4,3650.93203883495,2543.23300970874
1,5750.8829787234,3501.21276595745
3,5381.0803571428605,3441.3705357142894
1,3878.7619047619,919.238095238095
1,2803.46956521739,3414.6869565217403
1,2707.79279279279,2335.8423423423396
1,3804.6796875,3998.328125
1,4735.75641025641,2752.44871794872
1,2183.4391534391502,4385.222222222221
2,2238.77419354839,653.0
3,1542.03626943005,1733.3367875647698
1,3427.86666666667,2445.92444444444
1,2778.7394957983197,4119.31932773109
1,3581.5,412.416666666667
2,2815.03521126761,668.4014084507039
4,4977.08947368421,4164.78421052632
3,2110.2135922330103,4372.70873786408
1,4792.96296296296,2451.06172839506
1,3831.2191011236,1081.3595505618
4,4134.72619047619,2493.63095238095
3,1952.0370370370397,1917.5555555555602
4,5110.64682539683,3801.2341269841295
3,1723.8412698412699,3053.3412698412703
1,4579.666666666671,2914.8611111111104
2,4657.56538461538,1971.18461538462
1,3777.21818181818,1084.52727272727
3,2362.40928270042,2051.18987341772
1,2445.1153846153798,3574.7435897435903
1,1731.8796992481198,4101.64661654135
1,4765.22891566265,1889.0602409638602
1,4032.2322580645205,839.574193548387
1,2516.76515151515,3255.29545454545
1,5050.02727272727,980.127272727273
1,4848.78977272727,4305.363636363641
1,2242.1388888888896,2161.25
1,5653.46511627907,3830.2093023255798
1,1783.27380952381,1443.44047619048
1,4300.1213592233,4220.52427184466
3,5308.66165413534,3936.48120300752
1,2703.54545454545,4378.40454545455
1,5726.04166666667,3885.9666666666703
1,4436.39230769231,3676.42307692308
1,3092.01948051948,4460.65584415584
1,2185.45,4229.69545454545
1,3362.79470198676,1692.9668874172198
1,2577.02985074627,3509.53731343284
1,4185.18181818182,4335.75
4,3639.80465116279,3123.40930232558
2,1329.69032258065,2354.25806451613
3,5386.166666666671,2446.9318181818203
1,2507.48571428571,542.4142857142859
1,5438.40350877193,1233.01169590643
1,1879.82262996942,4264.38226299694
1,3601.7083333333294,3797.6458333333294
1,4011.5993377483396,4440.53311258278
1,4308.72511848341,3713.7630331753603
1,5711.6119402985105,1753.4104477611902
3,5952.382222222221,2031.01777777778
1,1846.205,2178.14
2,2991.375,849.136363636364
4,4948.72131147541,3452.96721311475
4,3704.4432989690704,3502.1993127147803
4,2657.40145985401,2528.57664233577
1,3042.3275862069,4483.62643678161
1,4293.25,1005.48076923077
3,3191.33766233766,1753.46103896104
2,4504.93959731544,585.644295302013
1,3288.42105263158,3131.11578947368
3,2419.21546961326,2829.49723756906
1,4206.3220338983,489.20338983050794
1,4334.69523809524,516.038095238095
3,3810.3076923076896,1560.23076923077
1,4213.23178807947,3812.2582781457
1,4551.29473684211,2575.52631578947
1,3749.28270042194,3954.02109704641
3,1455.16831683168,1557.36633663366
4,3259.9267241379303,3592.9224137931
1,4273.24,986.293333333333
1,5898.30285714286,2994.37142857143
4,3830.0462962963,2809.87962962963
1,5678.3504273504295,3475.5299145299105
1,2767.96178343949,4041.4968152866204
1,5750.94705882353,2034.7352941176503
1,5783.84415584416,2052.27272727273
4,2493.76811594203,2406.84782608696
